provider_record_id,provider_name,legal_name,country_code,registration_number,sector,status,confidence_score,feed_date
PRV0001382,ProviderC,PrimeEdge Services,IN,IN-967011,Energy,Unknown,0.805,2024-03-08
PRV0001383,ProviderA,Horizon Ltd,ZA,ZA-528549,Healthcare,Active,1.153,2024-03-26
PRV0001384,ProviderC,Meridian Corp,BR,BR-341072,Telecommunications,Dissolved,0.548,2024-11-30
PRV0001385,ProviderA,Riverstone Energy,FR,FR-955230,Real Estate,Active,0.612,2024-09-16
PRV0001386,ProviderB,NORTHBRIDGE PLC,IN,IN-686238,Utilities,Inactive,0.736,2024-12-22
PRV0001387,ProviderA,Summit Energy,AU,AU-331839,Technology,Active,0.773,2024-08-02
PRV0001388,ProviderB,Atlas Investments,NL,NL-142607,Industrials,Active,0.849,2024-03-19
PRV0001389,ProviderC,Union Ltd,LU,LU-440598,Telecommunications,Unknown,1.052,2024-10-20
PRV0001390,ProviderA,Nova PLC,LU,LU-920291,Consumer Goods,Inactive,0.744,2024-12-10
PRV0001391,ProviderA,Meridian Ltd,CA,CA-355271,Materials,Active,0.787,2024-03-26
PRV0001392,ProviderA,Falcon Industries,CA,CA-676321,Real Estate,Active,0.863,2024-12-09
PRV0001393,ProviderA,BluePeak Finance,CA,CA-588959,Consumer Goods,Active,0.699,2025-02-27
PRV0001394,ProviderB,Korefield Ltd,CH,CH-501974,Telecommunications,Active,1.163,2025-03-22
PRV0001395,ProviderB,Greenfield Technologies,NG,NG-523713,Industrials,Unknown,0.916,2024-06-10
PRV0001396,ProviderA,Oakwell Ltd,BR,BR-661179,Materials,Active,0.805,2024-04-20
PRV0001397,ProviderB,Helios Ltd,LU,LU-254819,Real Estate,Active,0.92,2024-10-01
PRV0001398,ProviderA,Falcon Finance,SG,SG-880822,Energy,Active,0.894,2024-06-04
PRV0001399,ProviderA,Union Services,IE,IE-304993,Healthcare,Active,0.885,2024-11-20
PRV0001400,ProviderA,,GB,GB-700510,Financials,Active,1.104,2025-01-13
PRV0001401,ProviderA,Summit Energy,IE,IE-287176,Consumer Goods,Active,1.048,2025-01-21
PRV0001402,ProviderC,,AU,AU-870713,Consumer Goods,Active,0.871,2025-02-20
PRV0001403,ProviderC,Riverstone Technologies,IN,IN-998505,Real Estate,Active,0.735,2025-03-22
PRV0001404,ProviderC,Union Technologies,DE,DE-228404,Materials,Active,0.79,2024-11-01
PRV0001405,ProviderB,Atlas Finance,DE,DE-703423,Materials,Active,0.793,2024-08-09
PRV0001406,ProviderC,Lagos Continental Holdings,IN,IN-109338,Technology,Active,0.882,2024-08-11
PRV0001407,ProviderC,Lagos Continental Ltd,ZA,ZA-376570,Technology,Active,0.852,2024-11-16
PRV0001408,ProviderC,Granite Finance,ZZZ,AU-851043,Real Estate,Active,0.499,2024-09-07
PRV0001409,ProviderC,Falcon Capital,AU,AU-103655,Consumer Goods,Active,1.077,2024-10-25
PRV0001410,ProviderC,Summit Capital,BR,BR-906585,Materials,Active,0.68,2025-02-09
PRV0001411,ProviderA,Redwood Group,CA,CA-234313,Materials,Active,0.669,2025-01-26
PRV0001412,ProviderA,Horizon Group,NL,NL-709107,Real Estate,Active,0.764,2024-08-19
PRV0001413,ProviderB,Union Capital,NL,NL-332393,Energy,Active,0.672,2025-02-23
PRV0001414,ProviderB,Crestline Corp,SG,SG-220413,Energy,Active,0.816,2024-05-08
PRV0001415,ProviderC,Greenfield Holdings,SG,SG-583181,Telecommunications,Active,-0.3,2024-07-30
PRV0001416,ProviderB,Granite Group,CA,CA-542295,Financials,Active,1.133,2024-05-03
PRV0001417,ProviderC,BluePeak Industries,ZA,ZA-340782,Healthcare,Merged,0.816,2024-11-15
PRV0001418,ProviderC,Union Holdings,LU,LU-680748,Healthcare,Active,0.644,2024-05-05
PRV0001419,ProviderB,Union Capital,DE,DE-451992,Real Estate,Inactive,0.692,2024-01-06
PRV0001420,ProviderA,Lagos Continental Investments,LU,LU-749334,Real Estate,Unknown,0.698,2024-06-29
PRV0001421,ProviderB,Redwood Ltd,IE,IE-942719,Healthcare,Active,0.717,2024-01-07
PRV0001422,ProviderC,Greenfield Holdings ,SG,SG-583181,Telecommunications,Active,0.598,2024-11-18
PRV0001423,ProviderA,Horizon Technologies,HK,HK-762447,Financials,Inactive,0.947,2024-07-27
PRV0001424,ProviderA,Unknown Entity ,GB,GB-612811,Materials,Unknown,0.829,2024-08-07
PRV0001425,ProviderB,Granite Partners,IN,IN-167381,Materials,Active,0.68,2025-01-28
PRV0001426,ProviderB,PrimeEdge Finance,AU,AU-961703,Telecommunications,Active,0.661,2024-11-06
PRV0001427,ProviderB,Silvergate Corp,BR,BR-707978,Technology,Unknown,0.801,2024-07-01
PRV0001428,ProviderA,Oakwell Ltd,NG,NG-394073,Telecommunications,Active,0.753,2024-10-20
PRV0001429,ProviderA,Greenfield Group,FR,FR-365423,Healthcare,Active,0.948,2024-06-02
PRV0001430,ProviderA,Redwood Corp,NG,NG-538719,Telecommunications,Dissolved,0.801,2025-02-07
PRV0001431,ProviderA,HORIZON ENERGY,GB,GB-254343,Industrials,Dissolved,0.778,2024-06-27
PRV0001432,ProviderA,Frontier Ltd,NL,NL-416562,Utilities,Active,0.863,2024-05-18
PRV0001433,ProviderB,Albion Ltd,JP,JP-304442,Technology,Active,0.734,2024-08-02
PRV0001434,ProviderB,Sterling Group,ZA,,Utilities,Dissolved,0.748,2024-04-20
PRV0001435,ProviderC,Oakwell Finance,GB,GB-615130,Technology,Merged,1.024,2025-01-25
PRV0001436,ProviderA,Westbridge Services,AE,AE-239097,Financials,Active,0.781,2025-01-25
PRV0001437,ProviderC,Granite Corp,IN,IN-845459,Healthcare,Active,0.564,2024-04-07
PRV0001438,ProviderC,CEDAR GROUP,SG,SG-931247,Industrials,Unknown,0.785,2025-01-27
PRV0001439,ProviderC,Sterling PLC,,CA-574543,Real Estate,Unknown,0.832,2024-11-04
PRV0001440,ProviderA,Unknown Entity,BR,BR-270258,Consumer Goods,Active,0.813,2024-09-02
PRV0001441,ProviderA,BluePeak Ltd,CA,CA-328408,Industrials,Active,1.2,2024-11-09
PRV0001442,ProviderA,Frontier PLC,NG,NG-116356,Materials,Active,0.665,2024-12-01
PRV0001443,ProviderA,Meridian Capital,JP,JP-793428,Consumer Goods,Active,0.707,2024-08-26
PRV0001444,ProviderB,CRESTLINE TECHNOLOGIES,,,Financials,Active,0.652,2025-03-14
PRV0001445,ProviderB,Falcon Industries,ZA,ZA-614371,Energy,Active,0.602,2024-11-11
PRV0001446,ProviderA,Lagos Continental PLC,IN,IN-643595,Utilities,Dissolved,0.945,2024-11-03
PRV0001447,ProviderC,Union Ltd,LU,LU-414021,Industrials,Active,0.814,2024-12-12
PRV0001448,ProviderA,Greenfield Group,NL,NL-596827,Industrials,Unknown,0.801,2024-10-05
PRV0001449,ProviderC,Falcon Ltd,CA,CA-643140,Healthcare,Active,1.089,2024-09-13
PRV0001450,ProviderA,Lagos Continental Services,ZA,ZA-726081,Financials,Active,0.708,2024-07-16
PRV0001451,ProviderB,Oakwell Holdings ,FR,FR-728301,Energy,Active,0.918,2024-01-16
PRV0001452,ProviderB,CEDAR PLC,HK,HK-824637,Utilities,Dissolved,0.898,2024-07-31
PRV0001453,ProviderC,Lagos Continental Ltd,IE,IE-982040,Energy,Active,0.736,2024-11-01
PRV0001454,ProviderC,Westbridge Investments,NL,NL-444680,Materials,Unknown,1.088,2024-01-17
PRV0001455,ProviderA,PrimeEdge Corp,BR,BR-938154,Utilities,Active,0.772,2025-03-28
PRV0001456,ProviderB,Lagos Continental Services,LU,LU-110401,Energy,Active,0.893,2024-01-26
PRV0001457,ProviderC,Frontier Industries,JP,,Telecommunications,Active,0.841,2025-03-17
PRV0001458,ProviderB,PRIMEEDGE CORP,GB,GB-711771,Healthcare,Active,0.708,2024-06-24
PRV0001459,ProviderB,Cedar Energy,BR,BR-866176,Telecommunications,Active,0.874,2025-01-07
PRV0001460,ProviderB,Meridian Capital,FR,FR-249966,Healthcare,Inactive,0.734,2024-06-03
PRV0001461,ProviderB,Sterling Group,CA,CA-386595,Utilities,Active,0.932,2024-12-15
PRV0001462,ProviderB,Sterling PLC,,CA-574543,Real Estate,Unknown,0.796,2024-01-24
PRV0001463,ProviderB,Greenfield Energy,HK,HK-164589,Technology,Active,0.927,2024-03-21
PRV0001464,ProviderB,Korefield Industries,FR,FR-577084,Technology,Active,0.776,2024-05-01
PRV0001465,ProviderA,Horizon Group,IE,IE-424350,Materials,Inactive,0.785,2024-01-13
PRV0001466,ProviderC,GREENFIELD HOLDINGS,AU,AU-467556,Industrials,Active,0.98,2024-08-21
PRV0001467,ProviderC,Horizon Ltd,LU,LU-614648,Technology,Inactive,1.007,2024-06-01
PRV0001468,ProviderA,Granite Ltd,NL,NL-341882,Energy,Active,0.667,2025-03-18
PRV0001469,ProviderA,Crestline PLC,IE,IE-295094,Telecommunications,Active,0.864,2025-01-28
PRV0001470,ProviderA,Korefield Holdings,SG,SG-542644,Consumer Goods,Active,1.206,2024-02-29
PRV0001471,ProviderA,Redwood Industries,IN,IN-473159,Real Estate,Merged,0.698,2024-11-16
PRV0001472,ProviderC,Cedar Finance,LU,LU-247612,Utilities,Active,-0.3,2025-01-19
PRV0001473,ProviderB,Granite Corp,NG,NG-298958,Healthcare,Active,1.002,2024-02-01
PRV0001474,ProviderC,Crestline PLC,DE,DE-675389,Real Estate,Active,0.953,2024-12-25
PRV0001475,ProviderC,Helios Holdings,IE,IE-557696,Telecommunications,Dissolved,0.986,2024-07-12
PRV0001476,ProviderB,Albion Industries,BR,BR-751862,Real Estate,Inactive,0.977,2025-02-03
PRV0001477,ProviderC,BluePeak Group,AU,AU-540347,Financials,Active,0.785,2024-06-25
PRV0001478,ProviderC,Union Technologies,FR,FR-963472,Consumer Goods,Active,0.932,2024-04-03
PRV0001479,ProviderA,Crestline PLC,AU,AU-605805,Utilities,Active,0.791,2024-08-05
PRV0001480,ProviderA,Oakwell Ltd,DE,DE-531237,Real Estate,Active,0.899,2024-03-20
PRV0001481,ProviderB,Westbridge Corp,AE,AE-263656,Healthcare,Active,0.558,2024-09-19
PRV0001482,ProviderC,PrimeEdge PLC,NG,NG-391305,Financials,Merged,0.544,2024-03-04
PRV0001483,ProviderB,PrimeEdge Ltd,IE,IE-352953,Utilities,Active,0.657,2024-11-02
PRV0001484,ProviderC,Crestline Ltd,DE,DE-795882,Utilities,Active,1.5,2024-08-07
PRV0001485,ProviderC,Helios Capital,AU,AU-109666,Industrials,Active,0.752,2024-12-06
PRV0001486,ProviderB,MERIDIAN CORP,SG,,Technology,Dissolved,0.983,2025-02-13
PRV0001487,ProviderC,Greenfield Group,FR,FR-836324,Industrials,Active,0.714,2024-05-26
PRV0001488,ProviderC,,HK,HK-172179,Healthcare,Active,0.539,2024-06-19
PRV0001489,ProviderC,Falcon Ltd,SG,SG-537456,Healthcare,Active,0.959,2025-01-02
PRV0001490,ProviderB,Lagos Continental Technologies,IN,IN-663931,Energy,Active,0.8,2024-06-22
PRV0001491,ProviderC,Meridian Investments ,BR,BR-361030,Technology,Active,0.826,2024-11-15
PRV0001492,ProviderC,Lagos Continental Capital,,IN-490118,Utilities,Active,0.575,2024-06-15
PRV0001493,ProviderC,Horizon Technologies,CH,CH-328066,Real Estate,Active,0.888,2024-03-04
PRV0001494,ProviderC,Sterling Industries,US,US-992095,Utilities,Active,0.798,2024-04-03
PRV0001495,ProviderC,Silvergate Services,SG,SG-714952,Utilities,Active,0.739,2024-03-05
PRV0001496,ProviderC,Falcon Ltd,AU,AU-578900,Consumer Goods,Active,0.703,2024-09-24
PRV0001497,ProviderA,Oakwell Technologies,US,US-267275,Utilities,Active,0.7,2024-08-15
PRV0001498,ProviderA,Silvergate Partners,HK,HK-579327,Technology,Active,0.593,2024-04-09
PRV0001499,ProviderC,Horizon Finance,SG,SG-119737,Industrials,Unknown,0.676,2024-01-28
PRV0001500,ProviderA,Meridian PLC,BR,,Technology,Active,0.766,2025-01-03
PRV0001501,ProviderA,Horizon Energy,HK,HK-308976,Telecommunications,Active,0.921,2024-10-31
PRV0001502,ProviderB,Cedar Partners,GB,GB-833782,Technology,Active,0.872,2024-08-06
PRV0001503,ProviderC,Riverstone PLC,BR,BR-890877,Industrials,Active,0.937,2024-05-01
PRV0001504,ProviderA,Silvergate Technologies,FR,FR-730672,Materials,Active,1.156,2025-01-07
PRV0001505,ProviderC,Oakwell Finance,CA,CA-198124,Energy,Active,0.889,2025-01-17
PRV0001506,ProviderC,Atlas Capital,SG,SG-668546,Consumer Goods,Active,0.75,2024-10-22
PRV0001507,ProviderC,Nova Holdings,JP,JP-982009,Technology,Dissolved,1.046,2025-03-12
PRV0001508,ProviderB,,AE,AE-120607,Financials,Active,0.933,2024-10-21
PRV0001509,ProviderC,Falcon Finance,IE,IE-146473,Industrials,Merged,0.888,2024-02-29
PRV0001510,ProviderA,Falcon Investments,DE,DE-132553,Real Estate,Merged,0.914,2024-04-27
PRV0001511,ProviderC,Oakwell Technologies,IE,IE-834507,Consumer Goods,Inactive,0.857,2024-01-09
PRV0001512,ProviderA,Albion PLC,AE,AE-897948,Industrials,Active,0.711,2024-12-23
PRV0001513,ProviderA,Helios Holdings,LU,LU-850463,Financials,Merged,0.811,2024-10-27
PRV0001514,ProviderA,,FR,FR-289059,Financials,Active,0.954,2024-03-02
PRV0001515,ProviderA,Unknown Entity,US,US-602291,Financials,Active,0.675,2024-04-23
PRV0001516,ProviderA,REDWOOD PLC,IN,IN-493172,Energy,Active,1.5,2024-04-06
PRV0001517,ProviderC,Nova Group,NL,NL-314249,Industrials,Active,1.088,2024-09-08
PRV0001518,ProviderC,Cedar Services ,NG,NG-583989,Consumer Goods,Active,,2024-12-28
PRV0001519,ProviderA,Horizon Partners,GB,GB-662214,Utilities,Active,1.008,2025-01-06
PRV0001520,ProviderB,CEDAR SERVICES,US,US-145661,Healthcare,Unknown,0.932,2024-03-20
PRV0001521,ProviderA,Frontier Ltd ,IN,IN-692869,Technology,Active,0.667,2025-03-23
PRV0001522,ProviderB,ALBION GROUP,BR,BR-760005,Utilities,Active,0.78,2024-05-17
PRV0001523,ProviderA,Summit Finance,US,US-618866,Materials,Active,1.262,2024-05-16
PRV0001524,ProviderC,ALBION LTD,AU,AU-593425,Healthcare,Unknown,0.8,2024-05-09
PRV0001525,ProviderB,PrimeEdge Investments,AE,AE-175319,Real Estate,Active,0.787,2024-04-02
PRV0001526,ProviderB,Summit Finance,US,US-242981,Utilities,Merged,0.801,2024-12-20
PRV0001527,ProviderB,Northbridge Ltd,US,US-143547,Real Estate,Active,0.826,2024-02-10
PRV0001528,ProviderB,Falcon Industries,GB,GB-103953,Materials,Active,0.848,2024-11-11
PRV0001529,ProviderA,Granite Group,ZA,ZA-919124,Real Estate,Active,1.031,2024-04-29
PRV0001530,ProviderA,Silvergate Partners,LU,LU-404756,Real Estate,Active,0.874,2024-05-13
PRV0001531,ProviderC,Sterling Holdings,US,US-707716,Utilities,Active,0.601,2024-09-27
PRV0001532,ProviderB,UNKNOWN ENTITY,AE,AE-408439,Consumer Goods,Active,0.807,2024-01-26
PRV0001533,ProviderC,Horizon Services,CA,CA-504160,Real Estate,Active,0.878,2024-12-17
PRV0001534,ProviderC,BLUEPEAK INVESTMENTS,HK,HK-128873,Utilities,Active,0.888,2024-12-13
PRV0001535,ProviderC,Atlas Capital,SG,SG-668546,Consumer Goods,Active,0.878,2024-07-01
PRV0001536,ProviderB,Union Holdings,LU,,Healthcare,Active,1.079,2024-10-09
PRV0001537,ProviderB,Atlas Investments,AU,AU-924141,Utilities,Active,0.612,2024-04-14
PRV0001538,ProviderB,Cedar Finance,LU,LU-363988,Industrials,Active,0.695,2024-09-18
PRV0001539,ProviderB,Summit Ltd,AE,AE-709923,Financials,Active,0.756,2024-12-30
PRV0001540,ProviderC,Granite Services,IE,,Industrials,Inactive,0.703,2024-01-24
PRV0001541,ProviderA,Helios Finance,AU,AU-943666,Consumer Goods,Inactive,0.575,2024-08-11
PRV0001542,ProviderA,Lagos Continental Partners,US,US-398523,Technology,Dissolved,0.851,2025-03-24
PRV0001543,ProviderB,Falcon Group,CA,CA-977767,Telecommunications,Active,0.93,2024-07-11
PRV0001544,ProviderC,Albion Capital,AE,AE-949902,Materials,Active,0.815,2024-10-12
PRV0001545,ProviderA,Crestline Ltd,ZA,ZA-287415,Technology,Active,0.886,2025-02-05
PRV0001546,ProviderC,CEDAR TECHNOLOGIES,US,US-301232,Consumer Goods,Inactive,0.883,2024-12-03
PRV0001547,ProviderA,Helios Industries,FR,FR-770572,Telecommunications,Merged,0.738,2024-09-04
PRV0001548,ProviderB,Oakwell Holdings,CH,CH-550454,Utilities,Active,0.849,2024-11-02
PRV0001549,ProviderB,PRIMEEDGE PLC,JP,JP-680858,Healthcare,Active,0.825,2025-02-12
PRV0001550,ProviderC,Summit Group,SG,SG-221417,Technology,Active,0.487,2025-01-22
PRV0001551,ProviderA,Northbridge Group,CH,CH-124253,Telecommunications,Active,1.049,2024-01-13
PRV0001552,ProviderC,Crestline Corp,DE,DE-128210,Materials,Active,0.823,2025-01-09
PRV0001553,ProviderB,Unknown Entity,,LU-680698,Financials,Active,0.714,2024-11-11
PRV0001554,ProviderA,Westbridge Industries,JP,JP-108165,Materials,Active,0.635,2024-08-24
PRV0001555,ProviderA,Frontier Capital,IE,IE-555032,Technology,Active,0.839,2024-08-09
PRV0001556,ProviderC,Oakwell Ltd,NG,NG-503407,Energy,Unknown,0.564,2025-02-02
PRV0001557,ProviderC,Lagos Continental Technologies,XX,LU-193834,Telecommunications,Active,1.08,2024-09-29
PRV0001558,ProviderB,Summit Holdings,IN,IN-236979,Utilities,Active,0.929,2024-10-03
PRV0001559,ProviderA,Meridian PLC,HK,HK-993109,Utilities,Active,0.544,2024-08-18
PRV0001560,ProviderC,Korefield Ltd,SG,SG-675721,Telecommunications,Active,0.702,2024-09-20
PRV0001561,ProviderB,Riverstone Group,IN,IN-298672,Consumer Goods,Active,0.881,2024-07-25
PRV0001562,ProviderB,Albion Finance,JP,JP-643212,Healthcare,Active,0.758,2024-12-19
PRV0001563,ProviderA,BluePeak Ltd,AE,AE-237267,Healthcare,Unknown,0.885,2024-05-13
PRV0001564,ProviderC,Cedar Partners,FR,FR-489965,Utilities,Dissolved,0.892,2024-12-22
PRV0001565,ProviderA,GREENFIELD TECHNOLOGIES,IE,,Technology,Unknown,1.26,2024-05-02
PRV0001566,ProviderB,Helios Ltd,FR,FR-995290,Materials,Inactive,0.59,2025-02-04
PRV0001567,ProviderA,Oakwell Corp,AE,AE-922519,Materials,Active,0.88,2025-01-08
PRV0001568,ProviderB,Riverstone Ltd,FR,FR-171953,Healthcare,Active,1.166,2024-03-08
PRV0001569,ProviderA,Greenfield Corp,LU,LU-500860,Financials,,0.938,2024-01-29
PRV0001570,ProviderB,Atlas Industries,JP,JP-328520,Healthcare,Active,0.698,2024-04-17
PRV0001571,ProviderB,Northbridge Investments,LU,LU-728916,Energy,Active,0.843,2024-12-13
PRV0001572,ProviderB,LAGOS CONTINENTAL GROUP,NL,NL-550987,Technology,Active,0.438,2024-01-19
PRV0001573,ProviderB,Northbridge Capital ,ZA,ZA-141325,Telecommunications,Active,0.879,2024-12-16
PRV0001574,ProviderB,Meridian Ltd,FR,FR-207131,Financials,Active,0.743,2025-02-21
PRV0001575,ProviderB,Granite Group,FR,FR-706900,Telecommunications,Active,0.901,2024-11-16
PRV0001576,ProviderC,Korefield Corp,IE,,Industrials,Active,0.981,2024-09-09
PRV0001577,ProviderC,,DE,DE-347346,Healthcare,Active,0.808,2024-03-20
PRV0001578,ProviderB,Northbridge Energy,IN,,Consumer Goods,Active,0.673,2024-11-19
PRV0001579,ProviderB,Crestline Partners,US,US-276299,Financials,Active,0.868,2024-11-17
PRV0001580,ProviderA,Sterling Energy,IE,IE-776728,Technology,Active,0.666,2024-10-17
PRV0001581,ProviderB,ATLAS CAPITAL,IN,IN-845121,Utilities,Active,1.145,2025-01-19
PRV0001582,ProviderA,Summit Ltd,BR,BR-366757,Telecommunications,Active,0.733,2024-08-01
PRV0001583,ProviderB,FRONTIER SERVICES ,CA,CA-105240,Utilities,Active,0.748,2024-01-11
PRV0001584,ProviderA,Frontier Group,IE,IE-176141,Consumer Goods,Active,0.973,2024-08-19
PRV0001585,ProviderA,Meridian Capital,AE,AE-463432,Telecommunications,Active,0.794,2024-10-23
PRV0001586,ProviderA,Greenfield Ltd,JP,JP-442097,Industrials,Inactive,0.827,2024-02-08
PRV0001587,ProviderC,Union Energy,ZA,ZA-808004,Industrials,Active,0.605,2024-06-06
PRV0001588,ProviderB,Nova Finance,HK,HK-180741,Materials,Dissolved,0.628,2024-03-06
PRV0001589,ProviderA,Atlas Services,FR,FR-609287,Materials,Active,0.84,2025-03-08
PRV0001590,ProviderB,Sterling Investments,BR,BR-908693,Healthcare,Unknown,0.84,2024-01-30
PRV0001591,ProviderC,Westbridge Investments,CA,CA-105588,Technology,Active,0.824,2025-02-26
PRV0001592,ProviderB,Silvergate Corp,NG,NG-857817,Industrials,Active,0.746,2024-02-08
PRV0001593,ProviderA,CRESTLINE LTD,JP,JP-954486,Materials,Unknown,1.013,2025-02-21
PRV0001594,ProviderC,BLUEPEAK CORP,AU,AU-996355,Energy,Active,0.761,2024-03-31
PRV0001595,ProviderC,Silvergate Partners,CH,CH-359539,Energy,Merged,0.904,2024-08-22
PRV0001596,ProviderA,Redwood Group,IE,IE-823424,Materials,Active,0.946,2024-06-24
PRV0001597,ProviderC,FRONTIER INDUSTRIES,JP,,Telecommunications,Active,0.798,2024-07-15
PRV0001598,ProviderC,Greenfield Energy,CH,CH-561089,Technology,Active,0.951,2024-01-20
PRV0001599,ProviderC,Albion Technologies,CH,CH-341443,Energy,Active,0.96,2024-06-18
PRV0001600,ProviderC,Horizon Services,CH,CH-754561,Energy,Active,1.141,2024-04-28
PRV0001601,ProviderB,Korefield PLC,NG,NG-595578,Technology,Active,0.578,2024-04-10
PRV0001602,ProviderB,Granite Ltd,NL,NL-758247,Materials,Active,1.019,2024-11-17
PRV0001603,ProviderC,Horizon Energy,DE,DE-509697,Utilities,Active,0.745,2024-12-09
PRV0001604,ProviderC,Korefield Investments,FR,FR-730369,Utilities,Active,0.567,2024-03-15
PRV0001605,ProviderB,Redwood Energy,AU,AU-420320,Energy,Unknown,0.632,2024-03-17
PRV0001606,ProviderA,Cedar Services,LU,LU-669130,Materials,Inactive,0.738,2024-02-05
PRV0001607,ProviderA,Crestline Ltd,DE,DE-795882,Utilities,Active,0.768,2024-12-19
PRV0001608,ProviderC,Lagos Continental Industries,US,US-533689,Telecommunications,Active,0.825,2024-01-10
PRV0001609,ProviderC,PrimeEdge Ltd,GB,GB-268303,Financials,Active,0.752,2024-02-16
PRV0001610,ProviderC,Westbridge Technologies,FR,FR-662478,Healthcare,Inactive,0.824,2024-06-30
PRV0001611,ProviderC,Atlas Holdings,US,US-386894,Telecommunications,Active,0.757,2024-11-23
PRV0001612,ProviderB,Redwood Technologies,GB,GB-478442,Telecommunications,Active,0.745,2024-04-03
PRV0001613,ProviderA,LAGOS CONTINENTAL TECHNOLOGIES,CA,CA-974433,Industrials,Merged,1.038,2024-09-13
PRV0001614,ProviderA,Sterling Services,LU,LU-872214,Real Estate,Active,0.73,2024-05-15
PRV0001615,ProviderB,Nova Investments,CH,CH-426420,Real Estate,Inactive,0.898,2024-07-24
PRV0001616,ProviderC,Unknown Entity,US,US-602291,Financials,Active,0.882,2024-01-28
PRV0001617,ProviderA,Cedar Corp,HK,HK-559769,Materials,Active,0.995,2024-07-30
PRV0001618,ProviderB,Atlas PLC,IN,IN-161652,Utilities,Active,0.704,2024-09-04
PRV0001619,ProviderA,CRESTLINE CAPITAL,CA,CA-139336,Healthcare,Unknown,0.71,2024-03-10
PRV0001620,ProviderB,,GB,GB-326707,Telecommunications,Active,0.758,2024-05-13
PRV0001621,ProviderC,Redwood Ltd,ZA,ZA-371100,Consumer Goods,Active,0.692,2024-09-24
PRV0001622,ProviderA,Riverstone Finance,CH,CH-160409,Technology,Active,1.149,2024-09-22
PRV0001623,ProviderC,Nova Corp,HK,HK-138921,Energy,Merged,1.015,2024-11-24
PRV0001624,ProviderA,Oakwell Partners,JP,JP-712804,Real Estate,Active,0.793,2025-01-09
PRV0001625,ProviderA,Silvergate Finance,GB,GB-312559,Financials,Dissolved,0.58,2024-03-27
PRV0001626,ProviderC,CEDAR PLC,HK,HK-312226,Technology,Active,0.756,2024-04-09
PRV0001627,ProviderA,Lagos Continental PLC,AE,AE-676635,Materials,Active,1.023,2024-05-25
