entity_id,kyc_status,risk_rating,sanctions_flag,pep_flag,counterparty_type,last_review_date,next_review_due_date,source_system
ENT001219,Expired,High,N,True,Fund,2024-06-12,2027-09-27,KYC Platform
ENT002719,Unknown,Medium,,False,Client,2023-12-25,2024-11-17,KYC Platform
ENT004376,Approved,Medium,,Y,Unknown,2020-04-23,2024-05-03,ProviderA
ENT004962,Unknown,Low,,N,Broker,2022-05-17,2021-05-14,Manual Upload
ENT000579,Expired,Medium,Y,,Broker,2020-09-03,2027-09-17,Manual Upload
ENT003522,Rejected,High,False,N,Client,2024-11-26,2020-07-20,KYC Platform
ENT000670,Pending,Medium,N,True,Fund,2022-02-24,2027-11-18,ProviderA
ENT000508,Approved,Medium,Y,False,Client,2024-09-04,2027-04-20,Manual Upload
ENT001123,Expired,Low,N,True,Broker,2021-03-08,2025-08-26,KYC Platform
ENT000697,Expired,Medium,N,True,Broker,2023-12-09,2025-11-21,Manual Upload
ENT004691,Expired,Medium,Y,Y,Supplier,2021-08-09,2027-04-14,ProviderA
ENT003296,Expired,High,N,,Fund,2022-06-21,2026-11-13,Manual Upload
ENT000343,Unknown,Low,Y,False,Client,2022-11-24,2025-01-31,ProviderA
ENT001468,Pending,High,N,Y,Broker,2020-10-11,2025-12-03,Manual Upload
ENT004194,Rejected,High,Y,False,Supplier,2024-10-29,2026-11-14,ProviderA
ENT003754,Expired,High,True,True,Broker,2020-09-17,2024-04-05,Manual Upload
ENT001425,Expired,Critical,False,True,Issuer,2024-09-02,2027-12-20,KYC Platform
ENT001556,Unknown,High,False,True,Client,2020-03-23,2024-05-04,Manual Upload
ENT000917,Pending,Low,True,,Client,2024-02-12,2026-09-12,ProviderA
ENT002044,Unknown,Medium,,True,Fund,2020-04-08,2023-05-08,ProviderA
ENT003822,Approved,Low,False,Y,Fund,2020-10-15,2027-07-02,ProviderA
ENT002725,Approved,Low,Y,False,Supplier,2023-07-21,2026-01-06,Manual Upload
ENT002172,Pending,Low,N,False,Unknown,2023-07-23,2024-11-29,ProviderA
ENT001394,Unknown,Medium,True,N,Issuer,2022-11-30,2020-09-08,KYC Platform
ENT002262,Pending,Medium,True,N,Supplier,2024-06-14,2026-09-24,ProviderA
ENT001778,Pending,Low,False,False,Fund,2023-09-16,2025-10-20,KYC Platform
ENT001506,Pending,Medium,True,,Issuer,2020-12-05,2025-12-16,Manual Upload
ENT003545,Pending,High,False,True,Fund,2024-04-13,2025-07-26,ProviderA
ENT004839,Pending,High,N,False,Broker,2020-11-07,2025-10-17,ProviderA
ENT000304,Pending,Medium,False,True,Fund,2020-08-08,2025-06-05,Manual Upload
ENT001017,Rejected,Low,Y,N,Fund,2023-12-05,2024-07-12,Manual Upload
ENT000047,Approved,InvalidRisk,N,True,Broker,2020-12-14,2025-03-18,Manual Upload
ENT004683,Unknown,Medium,Y,Y,Fund,2021-01-15,2025-06-05,Manual Upload
ENT003000,Expired,Medium,True,Y,Client,2021-05-13,2025-09-14,ProviderA
ENT000344,Unknown,Low,Y,N,Unknown,2023-10-08,2025-12-03,Manual Upload
ENT000950,Unknown,High,N,,Broker,2023-06-12,2024-07-13,KYC Platform
ENT003729,Approved,Low,True,N,Issuer,2022-03-15,2026-05-02,KYC Platform
ENT001430,Unknown,Low,False,True,Supplier,2024-01-10,2024-08-20,Manual Upload
ENT004787,Expired,Medium,Y,,Fund,2022-12-18,2024-10-21,ProviderA
ENT003955,Rejected,Medium,False,True,Broker,2020-10-28,2026-12-26,ProviderA
ENT002059,Pending,Low,False,True,Fund,2021-06-17,2027-01-23,KYC Platform
ENT004220,Approved,Medium,,N,Client,2023-03-08,2026-03-18,KYC Platform
ENT002068,Unknown,Low,False,False,Broker,2020-06-19,2024-07-04,KYC Platform
ENT001788,Unknown,Low,False,N,Broker,2021-04-28,2027-03-01,KYC Platform
ENT004344,Expired,Low,,,Issuer,2023-06-25,2026-07-13,KYC Platform
ENT004661,Approved,High,N,False,Unknown,2021-12-19,2025-01-15,Manual Upload
ENT004469,Approved,Low,N,Y,Fund,2022-04-30,2024-05-08,KYC Platform
ENT002075,Unknown,High,False,True,Unknown,2023-04-28,2025-02-05,ProviderA
ENT002294,Unknown,High,N,Y,Issuer,2024-11-29,2026-11-14,KYC Platform
ENT002455,Pending,Medium,,N,Broker,2021-08-19,2024-03-09,Manual Upload
ENT002227,Rejected,Critical,,N,Broker,2020-08-27,2026-09-01,ProviderA
ENT001603,Expired,Medium,Y,N,Client,2023-12-07,2026-08-27,KYC Platform
ENT000853,Pending,Medium,,,Broker,2023-08-28,2027-12-14,ProviderA
ENT002082,Unknown,Critical,,N,Issuer,2018-08-26,2026-05-25,KYC Platform
ENT002093,Approved,Medium,N,False,Supplier,2020-05-20,2026-05-08,Manual Upload
ENT004942,Unknown,Medium,N,N,Issuer,2023-09-01,2027-09-29,ProviderA
ENT003985,Rejected,InvalidRisk,N,False,Fund,2020-06-18,2023-12-12,KYC Platform
ENT000490,Rejected,Low,N,Y,Broker,2024-01-21,2024-08-30,Manual Upload
ENT003599,Unknown,High,,,Fund,2023-03-06,2025-01-27,ProviderA
ENT001802,Expired,Low,N,True,Issuer,2023-04-30,2022-01-18,Manual Upload
ENT001555,Expired,Low,N,False,Broker,2024-09-25,2024-02-27,ProviderA
ENT000447,Expired,Low,False,,Client,2023-02-19,2026-08-06,Manual Upload
ENT004398,Expired,High,True,True,Issuer,2017-03-09,2024-08-21,ProviderA
ENT_KYC_ORPHAN_10,Pending,High,Y,False,Client,2020-05-03,2024-06-01,Manual Upload
ENT003935,Expired,InvalidRisk,N,True,Issuer,2024-04-09,2024-01-09,KYC Platform
ENT003354,Pending,Medium,N,N,Supplier,2020-10-24,2026-10-31,KYC Platform
ENT002945,Approved,Low,,,Fund,2024-02-12,2025-07-19,Manual Upload
ENT002642,Pending,Medium,True,N,Supplier,2023-12-04,2024-07-29,ProviderA
ENT002087,Approved,Low,False,N,Broker,2023-10-09,2027-12-27,ProviderA
ENT002686,Rejected,Low,Y,,Unknown,2021-09-06,2024-01-17,KYC Platform
ENT003709,Expired,Medium,Y,Y,Supplier,2024-06-04,2026-06-19,ProviderA
ENT004887,Pending,Low,Y,True,Supplier,2023-11-03,2026-08-04,Manual Upload
ENT004480,Approved,Low,,,Fund,2024-05-07,2025-07-08,Manual Upload
ENT004143,Approved,High,Y,N,Supplier,2017-07-03,2025-01-09,Manual Upload
ENT004380,Expired,Medium,,N,Issuer,2021-04-05,2027-06-13,KYC Platform
ENT000037,Unknown,Low,Y,False,Issuer,2020-11-25,2024-12-29,KYC Platform
ENT000321,Pending,Critical,,,Supplier,2024-09-14,2026-12-29,ProviderA
ENT002215,Unknown,Critical,Y,Y,Unknown,2022-12-03,2027-07-03,ProviderA
ENT003428,Approved,Medium,True,True,Fund,2024-10-29,2025-11-02,Manual Upload
ENT002255,Expired,High,Y,False,Broker,2018-05-26,2027-04-12,Manual Upload
ENT000608,Unknown,High,N,True,Issuer,2023-02-01,2024-03-05,Manual Upload
ENT003672,Approved,Medium,False,Y,Issuer,2023-08-19,2025-05-08,KYC Platform
ENT002422,Expired,Medium,True,N,Unknown,2022-07-26,2020-08-01,KYC Platform
ENT004341,Unknown,InvalidRisk,True,Y,Client,2021-07-13,2025-04-25,KYC Platform
ENT003921,Unknown,Low,Y,True,Supplier,2023-06-30,2025-02-14,KYC Platform
ENT004997,Pending,Critical,,,Issuer,2021-04-09,2026-09-25,Manual Upload
ENT004843,Expired,Medium,False,N,Client,2020-06-04,2025-10-27,Manual Upload
ENT004524,Pending,High,N,False,Supplier,2017-03-03,2026-11-27,KYC Platform
ENT003288,Expired,Low,Y,True,Fund,2022-12-29,2025-02-12,ProviderA
ENT_KYC_ORPHAN_4,Unknown,Medium,False,True,Broker,2022-02-25,2025-10-09,Manual Upload
ENT004031,Expired,Medium,N,N,Unknown,2022-08-17,2027-06-11,ProviderA
ENT001917,Unknown,Low,False,True,Client,2020-06-15,2025-08-29,Manual Upload
ENT000595,Approved,High,,N,Broker,2021-08-28,2024-06-03,ProviderA
ENT004478,Unknown,High,False,Y,Supplier,2022-09-27,2026-05-22,ProviderA
ENT000682,Rejected,High,False,N,Unknown,2023-02-24,2027-08-12,ProviderA
ENT002053,Expired,High,False,Y,Client,2020-01-26,2027-05-20,Manual Upload
ENT000510,Approved,High,N,False,Issuer,2023-07-27,2021-11-28,ProviderA
ENT003471,Expired,High,False,True,Supplier,2020-04-22,2025-03-19,ProviderA
ENT004475,Expired,Medium,True,,Client,2024-06-03,2023-05-29,ProviderA
ENT001554,Expired,InvalidRisk,,N,Broker,2020-03-01,2025-09-20,Manual Upload
ENT001060,Pending,Medium,,N,Broker,2020-08-25,2025-08-18,KYC Platform
ENT001518,Expired,Low,False,Y,Fund,2024-07-06,2024-12-28,Manual Upload
ENT000849,Rejected,Low,,N,Unknown,2024-06-20,2027-10-19,Manual Upload
ENT001837,Rejected,Low,False,N,Unknown,2020-09-27,2025-07-27,ProviderA
ENT001083,Pending,Medium,False,Y,Client,2023-09-11,2027-01-08,Manual Upload
ENT_KYC_ORPHAN_7,Expired,Medium,,,Supplier,2021-11-11,2024-10-16,Manual Upload
ENT001269,Pending,High,True,True,Issuer,2021-02-21,2025-09-14,ProviderA
ENT000766,Pending,Low,False,True,Fund,2020-05-06,2025-08-24,Manual Upload
ENT004902,Expired,Low,,True,Supplier,2022-06-05,2026-12-29,Manual Upload
ENT000663,Approved,Low,False,Y,Unknown,2022-10-25,2024-12-09,Manual Upload
ENT002493,Rejected,Low,N,Y,Fund,2024-07-19,2027-07-23,ProviderA
ENT001288,Rejected,Low,True,True,Client,2021-12-25,2025-09-14,ProviderA
ENT003297,Approved,High,N,,Fund,2024-04-17,2027-06-22,Manual Upload
ENT002443,Unknown,Medium,True,True,Fund,2022-01-14,2024-05-10,Manual Upload
ENT004619,Pending,Medium,True,True,Fund,2023-06-15,2026-02-19,KYC Platform
ENT002141,Unknown,Medium,,Y,Broker,2022-04-05,2026-06-27,Manual Upload
ENT000876,Unknown,Low,False,True,Client,2020-03-15,2027-10-22,KYC Platform
ENT001759,Pending,Low,,True,Supplier,2023-03-18,2027-07-16,ProviderA
ENT000780,Approved,Critical,False,,Broker,2020-03-09,2024-09-29,Manual Upload
ENT001417,Pending,Low,N,N,Unknown,2024-09-02,2027-12-05,Manual Upload
ENT001185,Unknown,Low,N,N,Fund,2022-08-29,2024-02-28,ProviderA
ENT003992,Expired,Low,,True,Fund,2023-06-05,2024-01-28,ProviderA
ENT000621,Approved,High,N,False,Unknown,2024-11-26,2024-01-09,ProviderA
ENT004023,Pending,Low,N,False,Client,2024-09-11,2027-07-05,Manual Upload
ENT001018,Pending,Low,N,,Broker,2022-01-31,2024-11-16,KYC Platform
ENT002722,Pending,Medium,Y,Y,Supplier,2021-05-01,2025-07-07,ProviderA
ENT002830,Rejected,High,N,N,Client,2021-12-03,2027-06-21,ProviderA
ENT003199,Approved,Critical,False,,Issuer,2023-06-12,2027-02-27,Manual Upload
ENT000619,Expired,High,False,False,Unknown,2024-12-03,2025-06-07,KYC Platform
ENT003328,Approved,Critical,,,Supplier,2024-01-04,2026-05-14,Manual Upload
ENT000484,Approved,Medium,False,True,Unknown,2020-12-30,2020-02-03,KYC Platform
ENT001878,Pending,Critical,Y,,Fund,2018-07-16,2027-01-21,KYC Platform
ENT000147,Pending,InvalidRisk,False,True,Broker,2023-07-18,2024-01-19,ProviderA
ENT001771,Pending,High,,,Unknown,2022-01-14,2025-09-13,ProviderA
ENT003886,Pending,Low,Y,,Supplier,2023-02-09,2024-11-20,KYC Platform
ENT000117,Expired,High,False,,Broker,2023-06-15,2027-08-08,Manual Upload
ENT001191,Pending,High,N,,Supplier,2023-04-15,2025-08-01,ProviderA
ENT002510,Unknown,InvalidRisk,Y,True,Unknown,2023-09-26,2024-12-02,ProviderA
ENT001431,Rejected,Low,Y,False,Unknown,2023-04-11,2021-04-12,KYC Platform
ENT004815,Pending,Medium,,Y,Unknown,2024-08-02,2026-06-28,ProviderA
ENT004837,Pending,Critical,N,,Client,2021-05-09,2024-01-20,KYC Platform
ENT002183,Unknown,Low,,False,Client,2024-02-24,2022-07-08,Manual Upload
ENT004014,Expired,High,False,Y,Fund,2018-04-03,2027-12-30,ProviderA
ENT_KYC_ORPHAN_49,Approved,Low,,N,Broker,2024-07-13,2026-07-31,Manual Upload
ENT002006,Approved,InvalidRisk,,N,Issuer,2021-05-17,2024-11-09,KYC Platform
ENT004491,Unknown,Medium,False,False,Client,2024-06-22,2027-04-26,Manual Upload
ENT004458,Unknown,Medium,,False,Unknown,2021-10-05,2026-02-23,Manual Upload
ENT003194,Expired,Medium,,,Fund,2020-11-02,2025-08-05,KYC Platform
ENT000203,Unknown,Medium,False,False,Supplier,2022-02-19,2027-04-15,KYC Platform
ENT004882,Expired,High,False,Y,Issuer,2021-08-03,2026-12-21,KYC Platform
ENT004271,Approved,Medium,True,,Supplier,2021-09-13,2026-10-11,Manual Upload
ENT001868,Unknown,Critical,N,,Unknown,2021-11-25,2027-06-28,KYC Platform
ENT002305,Unknown,Medium,True,False,Unknown,2022-10-26,2026-03-12,ProviderA
ENT004486,Expired,Low,False,N,Broker,2020-05-30,2027-05-11,Manual Upload
ENT001746,Expired,Medium,,False,Unknown,2020-02-12,2024-08-15,Manual Upload
ENT000354,Unknown,Low,N,False,Client,2021-11-04,2025-09-12,KYC Platform
ENT001511,Pending,Medium,N,False,Issuer,2023-11-03,2024-08-16,ProviderA
ENT001040,Rejected,High,Y,N,Supplier,2022-06-17,2026-08-06,Manual Upload
ENT002117,Unknown,Medium,,False,Unknown,2023-12-18,2026-04-07,ProviderA
ENT001741,Unknown,High,True,,Issuer,2021-08-23,2027-12-25,KYC Platform
ENT004785,Pending,High,True,,Broker,2022-03-09,2027-11-09,Manual Upload
ENT002792,Rejected,Medium,True,N,Unknown,2020-12-13,2025-08-03,KYC Platform
ENT002647,Expired,Medium,True,False,Issuer,2022-08-07,2024-03-20,ProviderA
ENT004633,Pending,Medium,True,,Broker,2024-11-20,2027-02-11,ProviderA
ENT001649,Expired,Low,N,N,Issuer,2023-08-07,2024-03-26,KYC Platform
ENT002154,Pending,High,Y,Y,Fund,2023-05-31,2024-06-23,Manual Upload
ENT004578,Rejected,Medium,N,False,Issuer,2021-09-22,2026-06-05,KYC Platform
ENT000081,Approved,Critical,False,False,Fund,2019-08-15,2026-08-06,Manual Upload
ENT001118,Expired,InvalidRisk,,Y,Unknown,2024-03-08,2024-07-17,Manual Upload
ENT002396,Approved,Low,False,Y,Unknown,2022-01-10,2024-01-08,ProviderA
ENT000705,Unknown,Medium,Y,,Client,2021-09-12,2026-12-04,KYC Platform
ENT000903,Rejected,Low,Y,Y,Issuer,2021-05-20,2026-02-24,ProviderA
ENT001761,Expired,Medium,N,True,Supplier,2023-02-23,2027-11-05,KYC Platform
ENT002230,Approved,InvalidRisk,N,True,Broker,2021-11-26,2024-08-25,Manual Upload
ENT001713,Unknown,High,N,Y,Supplier,2021-11-01,2025-05-24,Manual Upload
ENT001987,Unknown,High,,,Supplier,2024-12-28,2024-11-29,ProviderA
ENT001379,Expired,Medium,,N,Issuer,2020-03-08,2026-10-03,KYC Platform
ENT003151,Approved,Medium,False,N,Broker,2021-04-21,2024-09-04,Manual Upload
ENT003657,Rejected,Medium,True,,Broker,2023-06-29,2024-12-18,ProviderA
ENT001872,Pending,Medium,True,Y,Issuer,2023-06-02,2025-12-06,KYC Platform
ENT003541,Approved,High,Y,,Issuer,2020-03-27,2024-01-31,Manual Upload
ENT003597,Expired,Low,False,,Fund,2022-10-10,2026-02-08,Manual Upload
ENT002613,Expired,Critical,,True,Issuer,2023-11-29,2027-02-11,Manual Upload
ENT001175,Unknown,Low,True,,Client,2023-08-22,2024-02-25,ProviderA
ENT001095,Unknown,Low,Y,False,Fund,2023-09-08,2024-01-01,KYC Platform
ENT000984,Rejected,Low,False,True,Client,2020-01-03,2024-11-22,Manual Upload
ENT002606,Unknown,Medium,Y,,Supplier,2024-12-08,2027-11-16,KYC Platform
ENT002237,Expired,Medium,Y,False,Issuer,2022-08-29,2026-09-18,ProviderA
ENT000749,Pending,Medium,N,True,Issuer,2020-04-21,2024-03-09,Manual Upload
ENT001401,Pending,Low,,Y,Issuer,2022-04-15,2024-10-18,ProviderA
ENT001672,Approved,Low,N,True,Supplier,2021-12-08,2027-10-01,KYC Platform
ENT002133,Rejected,Medium,,True,Fund,2024-11-29,2027-11-30,KYC Platform
ENT001435,Unknown,Low,,,Client,2022-01-15,2024-02-20,KYC Platform
ENT003374,Unknown,Low,False,Y,Unknown,2022-06-23,2027-06-12,KYC Platform
ENT001531,Approved,Critical,,,Broker,2020-12-29,2025-03-29,KYC Platform
ENT001635,Approved,Medium,N,True,Broker,2022-06-12,2025-12-13,KYC Platform
ENT000301,Expired,Medium,Y,Y,Unknown,2021-02-04,2022-12-19,ProviderA
ENT001356,Rejected,Low,Y,True,Fund,2023-11-02,2025-10-09,Manual Upload
ENT000533,Expired,Critical,False,False,Client,2019-10-08,2025-02-11,KYC Platform
ENT000592,Pending,High,False,Y,Client,2020-10-14,2025-12-21,Manual Upload
ENT001784,Approved,Medium,False,False,Client,2024-05-01,2024-11-23,KYC Platform
ENT003782,Pending,High,True,True,Broker,2022-02-21,2027-11-30,KYC Platform
ENT003324,Approved,Critical,,N,Broker,2021-05-04,2024-02-16,Manual Upload
ENT001641,Pending,Medium,False,True,Supplier,2024-08-13,2026-11-25,ProviderA
ENT004905,Expired,Low,Y,N,Broker,2021-12-04,2027-10-25,KYC Platform
ENT001543,Rejected,Medium,N,False,Fund,2024-06-22,2025-09-06,Manual Upload
ENT004614,Approved,Medium,N,N,Issuer,2021-08-27,2024-04-07,ProviderA
ENT000797,Rejected,Medium,False,True,Client,2024-01-28,2025-09-29,KYC Platform
ENT003994,Unknown,High,Y,N,Client,2022-09-27,2025-12-12,ProviderA
ENT004316,Approved,Low,True,N,Fund,2022-11-28,2022-07-25,KYC Platform
ENT004625,Approved,Medium,False,True,Client,2023-03-20,2027-11-01,ProviderA
ENT003872,Expired,Medium,True,True,Supplier,2020-03-21,2024-02-12,Manual Upload
ENT003014,Rejected,Low,True,Y,Issuer,2024-03-10,2026-04-23,ProviderA
ENT003299,Expired,Low,,Y,Supplier,2023-03-04,2027-12-30,ProviderA
ENT000067,Rejected,Medium,False,False,Unknown,2024-03-15,2026-12-09,ProviderA
ENT004331,Rejected,Low,,,Client,2020-04-14,2027-01-07,KYC Platform
ENT001930,Approved,High,,Y,Unknown,2022-12-16,2027-09-23,Manual Upload
ENT000808,Approved,High,N,Y,Broker,2021-07-22,2027-07-19,KYC Platform
ENT001670,Rejected,Medium,,Y,Client,2020-09-13,2025-09-08,KYC Platform
ENT001069,Approved,High,False,False,Unknown,2022-06-06,2025-05-16,Manual Upload
ENT001588,Unknown,Low,False,False,Unknown,2023-01-06,2024-06-23,KYC Platform
ENT003022,Unknown,Low,True,,Broker,2024-01-21,2025-12-04,Manual Upload
ENT004119,Expired,Critical,N,True,Client,2018-02-26,2025-06-12,ProviderA
ENT001772,Approved,InvalidRisk,,N,Fund,2020-09-18,2027-05-03,ProviderA
ENT001114,Rejected,Medium,,,Broker,2020-10-11,2025-01-06,ProviderA
ENT002946,Expired,Medium,N,Y,Supplier,2021-09-27,2026-04-12,ProviderA
ENT001501,Approved,Low,,N,Client,2021-01-23,2026-01-22,Manual Upload
ENT001957,Unknown,Low,False,Y,Supplier,2023-03-22,2027-11-29,ProviderA
ENT000955,Approved,Critical,True,Y,Unknown,2023-01-16,2024-07-01,ProviderA
ENT004608,Rejected,High,True,True,Client,2019-07-26,2025-08-10,KYC Platform
ENT003844,Approved,Medium,N,Y,Supplier,2020-04-14,2025-02-11,KYC Platform
ENT002272,Expired,Critical,N,N,Issuer,2023-05-20,2025-10-16,KYC Platform
ENT003500,Expired,Low,False,True,Supplier,2023-07-15,2025-08-22,KYC Platform
ENT001080,Expired,Medium,Y,N,Issuer,2023-05-11,2026-07-04,Manual Upload
ENT003424,Rejected,InvalidRisk,True,False,Client,2021-06-28,2027-12-06,Manual Upload
ENT004027,Pending,Low,True,True,Fund,2021-06-02,2024-06-09,Manual Upload
ENT004415,Expired,InvalidRisk,Y,False,Supplier,2022-01-01,2024-02-28,Manual Upload
ENT002572,Expired,Medium,Y,N,Supplier,2021-10-20,2024-11-21,ProviderA
ENT001313,Rejected,Low,Y,True,Unknown,2023-04-29,2025-08-17,Manual Upload
ENT000468,Pending,Low,False,True,Unknown,2021-07-01,2024-01-19,KYC Platform
ENT003619,Pending,High,True,False,Supplier,2024-03-14,2026-12-27,ProviderA
ENT004893,Approved,Critical,N,True,Client,2021-01-30,2025-08-12,Manual Upload
ENT004492,Pending,Medium,,False,Client,2024-06-04,2025-12-05,KYC Platform
ENT001079,Approved,Medium,,N,Unknown,2023-04-14,2024-03-02,Manual Upload
ENT004091,Unknown,Low,N,True,Issuer,2021-11-29,2027-03-22,KYC Platform
ENT004871,Unknown,Medium,,Y,Unknown,2024-10-24,2027-05-30,Manual Upload
ENT005000,Unknown,High,Y,,Unknown,2018-03-01,2026-04-06,Manual Upload
ENT004350,Approved,Medium,Y,N,Broker,2021-08-20,2026-09-22,KYC Platform
ENT001773,Rejected,High,Y,True,Broker,2020-06-19,2024-07-08,Manual Upload
ENT001653,Rejected,Low,True,False,Client,2024-10-15,2024-02-16,Manual Upload
ENT000877,Pending,High,False,True,Broker,2023-05-20,2023-11-14,ProviderA
ENT_KYC_ORPHAN_34,Pending,Medium,Y,N,Fund,2023-06-30,2020-05-01,Manual Upload
ENT000985,Rejected,Low,N,,Unknown,2024-03-27,2025-01-04,KYC Platform
ENT004798,Expired,Critical,,N,Broker,2022-01-30,2024-12-25,KYC Platform
ENT001203,Approved,InvalidRisk,True,True,Fund,2020-05-09,2026-09-25,Manual Upload
ENT002559,Expired,High,False,,Broker,2023-08-22,2026-08-03,ProviderA
ENT003760,Rejected,Low,Y,Y,Client,2021-07-17,2026-08-03,Manual Upload
ENT004467,Unknown,High,N,Y,Broker,2020-05-27,2027-04-04,Manual Upload
ENT001995,Expired,InvalidRisk,N,Y,Fund,2021-08-09,2026-07-04,KYC Platform
ENT004624,Approved,Low,False,Y,Issuer,2020-03-05,2025-04-29,Manual Upload
ENT002681,Approved,Medium,True,Y,Client,2023-02-21,2027-07-12,KYC Platform
ENT000673,Expired,Medium,N,Y,Unknown,2024-01-21,2027-01-22,Manual Upload
ENT004187,Pending,Low,False,False,Broker,2022-06-13,2024-01-20,ProviderA
ENT002421,Rejected,Medium,,,Broker,2020-06-24,2027-02-04,Manual Upload
ENT000862,Rejected,High,True,True,Unknown,2024-01-26,2026-05-07,Manual Upload
ENT002953,Approved,Medium,,Y,Supplier,2020-01-25,2024-08-23,ProviderA
ENT001675,Unknown,High,True,N,Supplier,2021-04-26,2027-09-29,KYC Platform
ENT002218,Unknown,Medium,,False,Unknown,2022-06-16,2026-07-10,Manual Upload
ENT002885,Pending,High,False,Y,Broker,2018-11-18,2027-02-13,ProviderA
ENT004922,Unknown,High,Y,True,Client,2020-09-09,2026-02-10,KYC Platform
ENT003451,Rejected,Low,False,N,Issuer,2020-03-23,2025-07-04,KYC Platform
ENT004723,Expired,Low,Y,,Client,2023-09-21,2024-05-19,ProviderA
ENT000178,Approved,High,Y,False,Supplier,2022-03-10,2025-01-28,Manual Upload
ENT003107,Expired,High,,False,Issuer,2022-03-12,2026-01-17,KYC Platform
ENT001483,Expired,Low,N,Y,Unknown,2022-06-26,2025-02-22,KYC Platform
ENT_KYC_ORPHAN_32,Unknown,Medium,,,Client,2022-11-27,2025-07-01,KYC Platform
ENT004413,Approved,Medium,False,N,Supplier,2020-10-03,2026-02-20,KYC Platform
ENT000604,Unknown,Medium,True,False,Broker,2020-05-29,2024-09-02,Manual Upload
ENT003898,Expired,Low,N,True,Supplier,2023-07-20,2022-10-06,KYC Platform
ENT003585,Pending,Low,,N,Issuer,2022-06-21,2025-06-23,KYC Platform
ENT002769,Unknown,Medium,Y,,Supplier,2020-04-10,2025-05-17,Manual Upload
ENT001747,Approved,Medium,True,,Supplier,2023-12-02,2024-02-24,ProviderA
ENT000505,Rejected,High,Y,Y,Broker,2019-03-07,2024-04-21,ProviderA
ENT002030,Pending,Low,,True,Issuer,2020-02-10,2027-12-24,KYC Platform
ENT004680,Expired,Medium,Y,N,Supplier,2022-10-23,2025-04-15,Manual Upload
ENT002707,Pending,Medium,N,False,Issuer,2022-01-22,2027-10-21,ProviderA
ENT001370,Expired,Low,,N,Client,2023-08-23,2025-12-21,KYC Platform
ENT002167,Unknown,Critical,,Y,Unknown,2024-09-12,2024-12-26,ProviderA
ENT001967,Unknown,Medium,N,,Client,2021-06-01,2027-09-04,KYC Platform
ENT002381,Unknown,Low,,,Fund,2021-06-15,2025-04-05,Manual Upload
ENT001286,Unknown,Low,True,Y,Fund,2021-12-28,2024-08-14,ProviderA
ENT003244,Approved,Medium,True,,Unknown,2023-06-12,2024-02-26,KYC Platform
ENT000459,Pending,High,True,N,Client,2021-03-13,2025-02-27,Manual Upload
ENT004590,Rejected,Low,Y,False,Unknown,2022-01-30,2025-07-07,KYC Platform
ENT001523,Rejected,High,False,N,Broker,2021-07-21,2026-05-12,KYC Platform
ENT000825,Approved,Medium,False,,Fund,2020-03-09,2027-09-22,Manual Upload
ENT002509,Pending,High,N,False,Issuer,2021-09-05,2020-12-04,Manual Upload
ENT003423,Approved,Low,N,True,Issuer,2021-10-23,2026-02-21,ProviderA
