entity_id,legal_name,normalized_name,country_code,registration_number,entity_type,sector,industry,status,incorporation_date,last_verified_date,source_system,created_at,updated_at
ENT000652,Greenfield Services,GREENFIELD SERVICES,NG,NG-906438,Private Company,Real Estate,Power Generation,Inactive,1999-04-11,2024-07-26,ProviderB,2023-03-03,2023-09-24
ENT000653,Falcon Industries,FALCON INDUSTRIES,HK,HK-294774,Private Company,Energy,Telecom Services,Active,2007-09-06,2024-02-06,Manual Upload,2022-08-27,2024-10-04
ENT000654,Nova Holdings,NOVA,CH,CH-309274,Financial Institution,Energy,Retail,Active,2017-09-24,2022-06-18,ProviderA,2020-07-15,2024-09-10
ENT000655,Crestline Corporation,CRESTLINE,FR,FR-181762,Fund,Consumer Goods,Banking,Dissolved,2014-12-25,2022-01-24,Issuer Feed,2022-07-27,2023-03-31
ENT000656,Meridian Group,MERIDIAN,HK,HK-495912,Financial Institution,Telecommunications,Banking,Merged,2014-01-14,2022-08-17,ProviderB,2021-10-07,2024-02-14
ENT000657,Frontier Corporation,FRONTIER,BR,BR-109732,Financial Institution,Consumer Goods,Telecom Services,Active,1984-08-23,2018-05-18,ProviderA,2023-10-05,2024-12-13
ENT000658,Westbridge Group,WESTBRIDGE,AE,AE-550374,Private Company,Utilities,Logistics,Active,1983-11-22,2022-03-09,ProviderA,2020-11-11,2024-01-12
ENT000659,Greenfield Partners,GREENFIELD PARTNERS,NG,NG-301223,Private Company,Healthcare,Private Equity,Dissolved,2016-07-28,2021-04-07,Issuer Feed,2024-06-18,2025-01-24
ENT000660,Lagos Continental Capital,LAGOS CONTINENTAL CAPITAL,SG,SG-460510,Private Company,Real Estate,Banking,Active,2020-02-26,2022-09-06,Issuer Feed,2024-03-25,2023-03-13
ENT000661,Atlas Holdings,ATLAS,CH,CH-644661,Private Company,Materials,Oil & Gas,Active,2007-06-11,2023-05-25,ProviderA,2023-07-03,2023-09-12
ENT000662,Meridian Services,MERIDIAN SERVICES,BR,BR-716043,Private Company,Financials,Power Generation,Active,2020-01-21,2023-02-01,Manual Upload,2022-04-01,2024-12-26
ENT000663,Silvergate PLC,SILVERGATE,FR,FR-155113,Private Company,Industrials,Mining,Merged,1993-12-21,2021-09-09,Internal Master,2022-09-02,2024-07-18
ENT000664,Horizon Ltd,HORIZON,BR,BR-233847,Private Company,Technology,Power Generation,Active,1995-06-18,2024-05-17,KYC Platform,2024-01-28,2023-08-12
ENT000665,Horizon Group,HORIZON,CA,CA-385991,Private Company,Telecommunications,Banking,Active,1987-06-25,2023-07-12,ProviderA,2023-11-18,2024-12-04
ENT000666,Lagos Continental Investments,LAGOS CONTINENTAL INVESTMENTS,FR,FR-567459,Fund,Industrials,Banking,Active,2014-11-28,2023-11-19,Manual Upload,2023-08-21,2023-10-30
ENT000667,Crestline Corporation,CRESTLINE,ZA,ZA-895157,Fund,Technology,Private Equity,Active,2009-06-14,2024-10-31,Issuer Feed,2020-10-24,2024-09-17
ENT000668,Meridian Finance,MERIDIAN FINANCE,ZZZ,NG-224894,Financial Institution,Technology,Logistics,Active,1989-11-18,2023-01-20,Internal Master,2021-10-31,2023-09-18
ENT000669,Falcon Group,FALCON,AE,,Private Company,Healthcare,Logistics,Active,2023-12-18,2023-04-26,ProviderB,2023-06-08,2023-09-25
ENT000670,Frontier Capital,FRONTIER CAPITAL,SG,SG-666277,Private Company,Energy,Mining,Active,2013-11-21,2024-01-21,Issuer Feed,2020-07-23,2023-09-17
ENT000671,Meridian Ltd,MERIDIAN,CA,CA-980995,Private,Energy,Software,Unknown,1989-02-23,2017-02-24,KYC Platform,2023-01-21,2023-10-16
ENT000672,Atlas Partners,ATLAS PARTNERS,BR,BR-847222,Fund,Telecommunications,Software,Active,2014-06-29,2024-05-23,ProviderB,2021-08-11,2024-04-17
ENT000673,BluePeak Finance,BLUEPEAK FINANCE,CA,CA-608898,Fund,Materials,Telecom Services,Merged,1990-04-18,2023-10-27,Internal Master,2022-07-13,2024-09-30
ENT000674,Silvergate Industries,SILVERGATE INDUSTRIES,IN,IN-117997,Private Company,Consumer Goods,Mining,Active,1982-07-17,2015-10-21,KYC Platform,2024-02-16,2024-05-09
ENT000675,Redwood Partners,REDWOOD PARTNERS,IN,IN-618582,Public Company,Materials,Pharmaceuticals,Active,2007-05-02,2022-05-27,Internal Master,2023-11-24,2023-01-21
ENT000676,Korefield Capital,KOREFIELD CAPITAL,IE,IE-511242,Financial Institution,Energy,Oil & Gas,Active,1987-01-15,2023-05-16,ProviderA,2021-08-26,2024-04-17
ENT000677,Albion Services,ALBION SERVICES,FR,FR-502255,Fund,Materials,Banking,Active,1999-10-15,2022-10-12,ProviderA,2023-03-11,2023-12-07
ENT000678,Sterling Energy,STERLING ENERGY,AU,AU-543432,Private Company,Consumer Goods,Banking,Active,2021-10-25,2021-03-05,KYC Platform,2020-01-18,2023-02-24
ENT000679,Helios Ltd,HELIOS,FR,FR-605366,Private Company,Utilities,Pharmaceuticals,Active,2019-01-20,2022-01-26,ProviderB,2023-03-22,2023-09-18
ENT000680,Atlas Capital,ATLAS CAPITAL,FR,FR-748228,Private Company,Financials,Retail,Unknown,2001-09-23,2022-03-27,ProviderB,2020-08-14,2025-02-03
ENT000681,Atlas Limited,ATLAS,JP,JP-272911,Private Company,Telecommunications,Logistics,Active,2012-03-10,2021-02-22,Manual Upload,2024-02-02,2023-10-03
ENT000682,Helios PLC,HELIOS,SG,SG-167247,SPV,Healthcare,Software,Unknown,2016-03-19,2024-01-19,ProviderB,2021-05-04,2024-07-17
ENT000683,Meridian Limited,MERIDIAN,IN,IN-146288,Private Company,Real Estate,Telecom Services,Active,2006-09-07,2022-07-07,Issuer Feed,2023-02-22,2023-06-07
ENT000684,Cedar Energy,CEDAR ENERGY,US,US-465418,Public Company,Utilities,Private Equity,Active,1989-02-02,2024-03-02,Manual Upload,2022-12-30,2024-11-27
ENT000685,Union Partners,UNION PARTNERS,IE,IE-557148,Private Company,Real Estate,Software,Active,2015-09-13,2024-06-25,Internal Master,2021-02-23,2024-10-04
ENT000686,Westbridge Group,WESTBRIDGE,JP,JP-806932,Financial Institution,Real Estate,Telecom Services,Active,1983-11-23,2024-07-15,Issuer Feed,2023-10-08,2023-05-06
ENT000687,Lagos Continental Capital,LAGOS CONTINENTAL CAPITAL,,IN-490118,Private Company,Utilities,Retail,Active,2002-12-26,2024-08-19,Internal Master,2020-10-28,2024-06-29
ENT000688,Westbridge Finance,WESTBRIDGE FINANCE,CH,CH-578929,Private Company,Technology,Telecom Services,Active,2014-05-05,2022-12-29,KYC Platform,2024-01-18,2025-01-05
ENT000689,Union Investments,UNION INVESTMENTS,JP,JP-979048,Fund,Technology,Banking,Active,2005-02-07,2021-12-21,ProviderA,2022-04-22,2024-12-14
ENT000690,Albion Technologies,ALBION TECHNOLOGIES,CA,CA-774860,UnknownType,Real Estate,Telecom Services,Inactive,1995-05-07,2021-05-03,ProviderA,2022-02-05,2024-07-23
ENT000691,Union Holdings,UNION,SG,SG-721825,Fund,Telecommunications,Power Generation,Active,1998-04-26,2023-07-01,Manual Upload,2021-01-20,2024-07-29
ENT000692,Helios Services,HELIOS SERVICES,GB,GB-427608,Financial Institution,Real Estate,Telecom Services,Unknown,2000-03-25,2021-07-05,ProviderA,2020-01-15,2024-01-31
ENT000693,Summit Holdings,SUMMIT,IN,IN-236979,Public Company,Utilities,Private Equity,Active,2012-09-25,2021-12-19,KYC Platform,2023-02-22,2023-04-28
ENT000694,Oakwell Group,OAKWELL,BR,BR-928077,Financial Institution,Telecommunications,Power Generation,Active,2023-08-26,2021-12-23,Issuer Feed,2023-04-17,2023-01-19
ENT000695,Westbridge Services,WESTBRIDGE SERVICES,BR,BR-598142,Financial Institution,Energy,Mining,Active,2014-04-03,2022-02-04,Issuer Feed,2023-10-15,2023-08-20
ENT000696,Cedar Technologies,CEDAR TECHNOLOGIES,BR,BR-169610,Private,Materials,Telecom Services,Active,1993-12-04,2022-06-28,ProviderA,2024-05-02,2023-07-19
ENT000697,Union Investments,UNION INVESTMENTS,NG,NG-534059,Fund,Technology,Logistics,Dissolved,1984-11-22,2022-04-30,ProviderB,2021-04-24,2024-12-22
ENT000698,Sterling Partners,STERLING PARTNERS,IE,IE-182047,Company?,Technology,Private Equity,Merged,2000-10-25,2023-02-09,KYC Platform,2022-07-20,2024-10-23
ENT000699,Falcon Industries,FALCON INDUSTRIES,BR,BR-983187,Private Company,Energy,Telecom Services,Active,2017-09-30,2024-10-30,KYC Platform,2024-02-08,2023-09-14
ENT000700,Northbridge Group,NORTHBRIDGE,DE,DE-575636,Private Company,Financials,Retail,Active,2007-12-06,2023-08-02,Internal Master,2022-07-20,2023-10-27
ENT000701,Silvergate Holdings,SILVERGATE,ZA,ZA-806471,Public Company,Healthcare,Retail,Merged,1994-02-27,2023-09-15,KYC Platform,2023-05-11,2024-08-09
ENT000702,Cedar Group,CEDAR,HK,HK-523740,Financial Institution,Real Estate,Pharmaceuticals,Active,1983-12-02,2021-08-26,Internal Master,2023-03-17,2024-06-19
ENT000703,BluePeak PLC,BLUEPEAK,AE,AE-117760,Private Company,Real Estate,Telecom Services,Active,1991-02-05,2021-06-16,KYC Platform,2024-06-10,2024-11-30
ENT000704,Helios Services,HELIOS SERVICES,BR,BR-674620,Fund,Industrials,Logistics,Active,2011-07-10,2021-10-04,Issuer Feed,2021-07-13,2024-07-30
ENT000705,Northbridge Holdings,NORTHBRIDGE,NL,NL-687799,Private Company,Healthcare,Oil & Gas,Active,2009-06-23,2024-05-24,ProviderB,2020-11-22,2024-06-29
ENT000706,Korefield Technologies,KOREFIELD TECHNOLOGIES,IE,IE-306150,Private Company,Healthcare,Logistics,Active,1999-11-16,2021-09-10,ProviderA,2024-02-12,2024-09-03
ENT000707,Nova Corporation,NOVA,IE,IE-744806,Private Company,Materials,Mining,Active,1994-09-09,2024-12-08,ProviderA,2022-01-27,2024-12-06
ENT000708,Oakwell Investments,OAKWELL INVESTMENTS,IE,IE-303425,Private Company,Financials,Pharmaceuticals,Dissolved,1987-09-13,2024-01-08,Issuer Feed,2020-11-14,2023-10-29
ENT000709,Falcon Energy,FALCON ENERGY,AU,AU-722415,Fund,Financials,Telecom Services,Active,2022-10-14,2024-04-26,ProviderB,2022-11-17,2023-07-18
ENT000710,Silvergate Energy,SILVERGATE ENERGY,HK,HK-774197,Financial Institution,Financials,Logistics,Dissolved,1998-12-10,2022-03-18,Manual Upload,2023-10-30,2024-12-18
ENT000711,Granite Finance,GRANITE FINANCE,CA,CA-223702,Private Company,Real Estate,Software,Inactive,2013-10-03,2021-08-17,Manual Upload,2023-06-06,2023-05-08
ENT000712,Oakwell Industries,OAKWELL INDUSTRIES,HK,HK-362588,Financial Institution,Financials,Pharmaceuticals,Active,2000-04-07,2021-09-01,ProviderB,2021-07-05,2023-08-19
ENT000713,Nova Corporation,NOVA,IE,IE-246972,Fund,Materials,Mining,Active,2005-01-16,2024-06-07,ProviderA,2024-02-06,2023-04-18
ENT000714,Horizon Services,HORIZON SERVICES,CH,CH-754561,Fund,Energy,Oil & Gas,Active,2008-03-10,2018-10-22,Issuer Feed,2020-03-07,2024-10-21
ENT000715,Nova Corporation,NOVA,CA,CA-311999,Private Company,Consumer Goods,Telecom Services,Merged,1995-08-28,2022-08-21,Issuer Feed,2024-01-03,2024-12-24
ENT000716,Lagos Continental PLC,LAGOS CONTINENTAL,AE,AE-676635,Public Company,Materials,Private Equity,Active,2021-03-25,2021-12-28,Internal Master,2020-10-27,2023-12-02
ENT000717,BluePeak Technologies,BLUEPEAK TECHNOLOGIES,IE,IE-475820,Financial Institution,Energy,Oil & Gas,Unknown,2000-02-13,2022-06-05,Manual Upload,2021-01-22,2023-03-20
ENT000718,Cedar Ltd,CEDAR,SG,SG-174994,Private Company,Technology,Power Generation,Active,2013-08-29,2022-06-24,ProviderA,2021-05-31,2023-07-04
ENT000719,Crestline Industries,CRESTLINE INDUSTRIES,CA,CA-894429,Private Company,Utilities,Telecom Services,Active,2020-04-25,2023-12-31,KYC Platform,2021-11-24,2024-04-01
ENT000720,Cedar Finance,CEDAR FINANCE,AU,AU-740015,Government Entity,Real Estate,Pharmaceuticals,Active,1996-10-28,2024-04-18,ProviderA,2020-03-19,2023-09-28
ENT000721,Frontier Technologies,FRONTIER TECHNOLOGIES,AE,AE-335475,Private Company,Materials,Oil & Gas,Active,1990-04-18,2022-11-14,ProviderB,2023-03-25,2024-08-14
ENT000722,Granite Energy,GRANITE ENERGY,IE,IE-891562,Government Entity,Financials,Mining,Active,2022-08-30,2022-05-03,KYC Platform,2020-08-03,2024-09-22
ENT000723,Riverstone Limited,RIVERSTONE,US,US-737953,Private Company,Utilities,Oil & Gas,Active,2014-07-30,2022-10-22,Internal Master,2020-08-05,2023-12-11
ENT000724,Granite Finance,GRANITE FINANCE,GB,GB-834980,Financial Institution,Healthcare,Mining,Active,2014-10-17,2021-09-13,ProviderA,2020-01-08,2024-04-30
ENT000725,Redwood Ltd,REDWOOD,JP,JP-260309,Private Company,Consumer Goods,Telecom Services,Active,2021-08-15,2021-04-11,Issuer Feed,2024-04-24,2023-02-20
ENT000726,Cedar Limited,CEDAR,NG,NG-107975,Public Company,Materials,Private Equity,Active,1981-03-25,2021-12-06,Manual Upload,2020-03-20,2023-04-18
ENT000727,Korefield Holdings,KOREFIELD,AU,AU-155622,Fund,Materials,Software,Active,2021-07-25,2021-02-05,Manual Upload,2023-05-11,2023-09-23
ENT000728,Oakwell Limited,OAKWELL,HK,HK-585741,Private Company,Energy,Banking,Active,1985-02-16,2021-02-20,Issuer Feed,2022-11-06,2023-04-08
ENT000729,Union Energy,UNION ENERGY,ZA,ZA-808004,Financial Institution,Industrials,Telecom Services,Active,1986-05-24,2021-12-15,Manual Upload,2023-09-22,2023-01-12
ENT000730,Nova Technologies,NOVA TECHNOLOGIES,JP,JP-922002,Fund,Technology,Pharmaceuticals,Inactive,1989-08-04,2024-08-09,Internal Master,2022-01-09,2024-06-26
ENT000731,Frontier Group,FRONTIER,AE,AE-964872,Private Company,Telecommunications,Retail,Active,1984-12-25,2021-09-28,ProviderA,2024-01-30,2023-01-19
ENT000732,Korefield Limited,KOREFIELD,LU,LU-638852,Private Company,Real Estate,Logistics,Active,1983-09-03,2023-10-16,ProviderB,2022-02-13,2023-07-08
ENT000733,Silvergate Ltd,SILVERGATE,FR,FR-668130,Financial Institution,Healthcare,Pharmaceuticals,Active,1985-07-04,2021-08-03,Manual Upload,2020-10-19,2024-07-23
ENT000734,Falcon Capital,FALCON CAPITAL,AE,AE-361293,Fund,Energy,Power Generation,Active,2001-05-10,2022-11-08,Issuer Feed,2024-01-21,2023-06-14
ENT000735,Frontier Limited,FRONTIER,AE,AE-101042,Financial Institution,Financials,Retail,Inactive,1996-05-22,2023-06-06,ProviderB,2021-11-24,2023-06-29
ENT000736,Westbridge Industries,WESTBRIDGE INDUSTRIES,AU,AU-275089,Public Company,Financials,Telecom Services,Active,1994-12-28,2023-03-31,Internal Master,2020-01-11,2024-08-14
ENT000737,Lagos Continental PLC,LAGOS CONTINENTAL,US,US-150005,Financial Institution,Healthcare,Telecom Services,Active,2028-10-22,2024-03-14,KYC Platform,2022-12-06,2023-01-18
ENT000738,Union Group,UNION,AU,AU-716452,Private Company,Materials,Telecom Services,Active,2022-10-21,2022-01-07,ProviderA,2021-06-10,2023-09-12
ENT000739,Albion Capital,ALBION CAPITAL,US,US-552797,Fund,Technology,Pharmaceuticals,Active,1994-08-17,2023-12-22,ProviderA,2023-09-12,2024-02-27
ENT000740,Sterling Capital,STERLING CAPITAL,CA,CA-794127,Private Company,Industrials,Power Generation,Active,2000-10-18,2022-08-13,ProviderA,2020-09-08,2023-02-23
ENT000741,Riverstone Limited,RIVERSTONE,CH,CH-233274,Public Company,Telecommunications,Software,Active,1986-04-04,2016-05-29,ProviderA,2023-04-26,2024-05-29
ENT000742,Cedar Ltd,CEDAR,NG,,Financial Institution,Telecommunications,Mining,Active,1989-05-02,2022-04-13,ProviderA,2023-09-25,2023-12-02
ENT000743,Crestline Services,CRESTLINE SERVICES,ZA,ZA-747584,Financial Institution,Technology,Private Equity,Unknown,1990-04-23,2024-12-27,KYC Platform,2020-07-18,2023-09-03
ENT000744,BluePeak Limited,BLUEPEAK,LU,LU-915144,Private Company,Energy,Retail,Active,2022-09-16,2024-04-19,Internal Master,2022-08-18,2024-03-25
ENT000745,Atlas Technologies,ATLAS TECHNOLOGIES,AU,AU-683602,Financial Institution,Energy,Oil & Gas,Active,1987-10-03,2022-11-08,ProviderB,2022-11-26,2023-01-31
ENT000746,Nova Energy,NOVA ENERGY,US,US-405351,Private Company,Technology,Mining,Unknown,2002-08-11,2023-12-23,Manual Upload,2024-02-22,2024-04-19
ENT000747,Northbridge Group,NORTHBRIDGE,CH,CH-663556,Public Company,Financials,Retail,Unknown,2003-12-11,2024-08-30,Manual Upload,2021-04-27,2024-01-01
ENT000748,Crestline Energy,CRESTLINE ENERGY,CH,CH-643488,Public Company,Industrials,Private Equity,Active,1983-03-20,2022-02-19,Issuer Feed,2022-03-10,2023-02-16
ENT000749,Meridian Investments,MERIDIAN INVESTMENTS,GB,GB-262831,Private Company,Telecommunications,Banking,Dissolved,1995-06-10,2022-04-22,ProviderA,2021-10-29,2024-09-11
ENT000750,Lagos Continental Corporation,LAGOS CONTINENTAL,IE,IE-191367,Public Company,Telecommunications,Pharmaceuticals,Active,1983-07-23,2024-01-19,Internal Master,2021-09-05,2023-12-24
ENT000751,Meridian Holdings,MERIDIAN,NL,NL-685242,Private Company,Materials,Software,Inactive,1987-09-12,2022-02-19,Manual Upload,2024-06-20,2023-02-24
ENT000752,Sterling Group,STERLING,IN,IN-185016,Public Company,Technology,Private Equity,Active,2009-09-16,2021-05-18,ProviderB,2022-12-12,2023-10-11
ENT000753,Oakwell Holdings,OAKWELL,CA,CA-190304,SPV,Telecommunications,Logistics,Active,2005-01-03,2023-05-20,ProviderB,2020-09-14,2024-08-10
ENT000754,Westbridge Energy,WESTBRIDGE ENERGY,FR,FR-164321,Government Entity,Real Estate,Oil & Gas,Active,2001-10-08,2021-10-23,ProviderB,2023-11-20,2023-12-21
ENT000755,Silvergate Industries,SILVERGATE INDUSTRIES,BR,BR-659942,Fund,Financials,Telecom Services,Active,1989-05-23,2023-05-08,Internal Master,2020-06-20,2023-11-02
ENT000756,Helios Holdings,HELIOS,IN,IN-934428,Private Company,Utilities,Oil & Gas,Active,2007-06-19,2021-06-05,Issuer Feed,2023-12-10,2023-02-02
ENT000757,Redwood Group,REDWOOD,NG,NG-547315,SPV,Financials,Logistics,Active,2019-10-20,2022-11-30,ProviderA,2021-11-02,2023-02-20
ENT000758,Nova Finance,NOVA FINANCE,DE,DE-237189,Private Company,Consumer Goods,Mining,Active,2017-05-20,2021-12-15,ProviderA,2023-01-15,2023-08-22
ENT000759,Albion Limited,ALBION,CH,CH-561397,SPV,Real Estate,Logistics,Active,1987-08-15,2023-02-12,Issuer Feed,2023-11-19,2023-08-03
ENT000760,Albion Energy,ALBION ENERGY,AU,AU-534093,Private Company,Industrials,Logistics,Dissolved,2009-12-23,2021-11-27,Issuer Feed,2023-12-02,2024-05-22
ENT000761,Silvergate Industries,SILVERGATE INDUSTRIES,DE,DE-634024,Private Company,Consumer Goods,Banking,Active,1990-09-24,2016-09-21,Issuer Feed,2020-09-23,2024-01-07
ENT000762,BluePeak PLC,BLUEPEAK,DE,DE-489764,Public Company,Telecommunications,Logistics,Active,2017-11-30,2024-08-08,Issuer Feed,2021-10-27,2023-04-10
ENT000763,Falcon Limited,FALCON,AU,AU-578900,Government Entity,Consumer Goods,Mining,Active,2000-10-22,2024-12-05,Internal Master,2020-05-11,2024-05-29
ENT000764,Cedar Ltd,CEDAR,IN,IN-392293,Financial Institution,Utilities,Mining,Active,2012-09-04,2022-04-24,ProviderB,2022-11-22,2025-01-26
ENT000765,Northbridge Services,NORTHBRIDGE SERVICES,HK,HK-915547,Fund,Real Estate,Mining,Active,2003-09-23,2023-08-02,ProviderB,2021-11-18,2024-11-08
ENT000766,Atlas Limited,ATLAS,AU,AU-583957,Financial Institution,Energy,Pharmaceuticals,Active,2009-09-02,2022-06-03,ProviderA,2024-06-27,2025-02-23
ENT000767,Granite PLC,GRANITE,LU,LU-379702,Financial Institution,Industrials,Banking,Active,2021-02-17,2021-09-06,ProviderB,2022-11-04,2024-01-14
ENT000768,PrimeEdge Limited,PRIMEEDGE,DE,DE-102511,Private Company,Real Estate,Software,Active,1985-12-04,2021-05-26,ProviderB,2021-12-21,2023-10-12
ENT000769,Riverstone Ltd,RIVERSTONE,FR,FR-710839,SPV,Healthcare,Software,Active,2019-10-03,2024-07-25,KYC Platform,2020-09-11,2023-02-13
ENT000770,Greenfield Partners,GREENFIELD PARTNERS,FR,FR-442134,Private Company,Industrials,Banking,Inactive,2001-03-30,2021-04-07,Manual Upload,2021-04-16,2024-06-21
ENT000771,Lagos Continental Holdings,LAGOS CONTINENTAL,US,US-324109,Private Company,Utilities,Power Generation,Active,1986-04-02,2022-12-20,KYC Platform,2023-08-14,2023-12-14
ENT000772,Atlas Technologies,ATLAS TECHNOLOGIES,AU,AU-531409,Public Company,Materials,Retail,Active,1999-01-20,2021-11-17,Manual Upload,2020-08-23,2024-05-16
ENT000773,Sterling Partners,STERLING PARTNERS,IE,IE-536607,Financial Institution,Technology,Power Generation,Dissolved,1982-06-16,2024-01-16,Issuer Feed,2023-10-20,2023-08-26
ENT000774,Greenfield Corporation,GREENFIELD,GB,GB-822973,SPV,Materials,Oil & Gas,Active,2003-10-15,2021-07-16,Issuer Feed,2022-09-15,2023-05-12
ENT000775,Albion Limited,ALBION,DE,DE-588316,Private Company,Utilities,Telecom Services,Active,2000-10-12,2023-04-23,ProviderA,2022-05-08,2024-06-28
ENT000776,Cedar Corporation,CEDAR,DE,DE-730866,Private Company,Financials,Banking,Unknown,1997-03-17,2022-05-19,KYC Platform,2022-02-21,2023-11-03
ENT000777,Meridian Partners,MERIDIAN PARTNERS,AE,AE-682378,Private Company,Real Estate,Power Generation,Active,1999-07-18,2023-02-01,Internal Master,2020-02-20,2024-02-22
ENT000778,Lagos Continental PLC,LAGOS CONTINENTAL,ZA,ZA-864784,SPV,Healthcare,Private Equity,Unknown,2007-04-19,2021-09-29,Manual Upload,2021-01-06,2025-02-12
ENT000779,Westbridge Investments,WESTBRIDGE INVESTMENTS,CA,CA-105588,Financial Institution,Technology,Software,Active,2016-05-16,2021-06-20,ProviderA,2022-04-27,2023-08-11
ENT000780,Union Corporation,UNION,HK,HK-438668,Private Company,Consumer Goods,Pharmaceuticals,Active,2029-07-13,2021-09-18,ProviderA,2022-03-07,2023-04-11
ENT000781,Cedar Holdings,CEDAR,DE,DE-743861,Private Company,Consumer Goods,Logistics,Active,1980-09-27,2023-04-23,Manual Upload,2020-12-17,2024-07-15
ENT000782,Nova Services,NOVA SERVICES,CH,CH-226814,Fund,Consumer Goods,Retail,Active,2004-07-13,2023-08-05,Internal Master,2023-08-11,2024-03-29
