trade_id,counterparty_entity_id,counterparty_name,issuer_id,issuer_name,instrument_type,instrument_id,isin,trade_date,settlement_date,notional_amount,currency,risk_country,booking_country,exchange_mic,kyc_status,counterparty_risk_rating,lei,sector,source_system,provider_name,provider_confidence_score,ingestion_timestamp,last_verified_date,synthetic_issue_tags
TRD-00000294,ENT-000069,Evergreen Infrastructure LLC,ISS-000215,Harbour Infrastructure Ltd,Private Credit,PRI-104913,FRPOFAO08CAP,2025-09-03,2025-09-06,1130916.19,EUR,GB,GB,XPAR,Approved,Low,2YVL55X7RF1F1L8SUGFU,Healthcare,PrimeBrokerFeed,ProviderB,0.7291,2025-09-05 00:26:00,2023-07-11,
TRD-00000295,ENT-000326,Evergreen Pharma Limited,ISS-000236,Meridian Partners BV,Fund,FUN-318660,NLUHF006J5ML,2026-02-24,2026-03-10,2196288.88,EUR,GB,GB,XAMS,Approved,High,Z97ZQ51250KJ6I53I67H,Technology,CustodyPlatform,ProviderB,0.9654,2026-02-26 14:26:00,2025-09-30,
TRD-00000296,ENT-000134,Evergreen Industries Inc,ISS-000178,Northstar Energy Inc,Bond,BON-435440,SGV3JA41VBLQ,2025-01-04,2025-01-09,2074309.4,USD,DE,DE,XSES,Approved,Low,RR2JCPS5094DFRYI0M7P,Real Estate,PrimeBrokerFeed,ProviderA,0.9366,2025-01-05 10:55:00,2023-09-26,
TRD-00000297,ENT-000055,Apex Industries GmbH,ISS-000194,Harbour Holdings PLC,Derivative,DER-564715,HK6DN7J95IOJ,2025-10-05,2025-10-19,4044090.28,USD,US,US,XHKG,Approved,High,NIQSUHA51LIY8O69WEZC,Telecommunications,ReferenceDataHub,ProviderC,0.9759,2025-10-07 22:30:00,2025-03-08,
TRD-00000298,ENT-000215,Atlas Industries GmbH,ISS-000249,Sterling Industries PLC,Bond,BON-988544,NG7NA1E59NLC,2025-07-10,2025-07-15,773739.88,XXX,NL,NL,XNSA,Approved,Low,TFZNEU4L5GTCYFDVW10H,Technology,EMS,ProviderB,0.9509,2025-07-10 08:41:00,2024-10-14,invalid_currency
TRD-00000299,ENT-000123,Redwood Capital SA,ISS-000216,Northstar Holdings Inc,Private Equity,PRI-588233,US2LSCUWPSIZ,2025-03-19,2025-03-19,3564396.26,CAD,CA,CA,XNYS,Expired,High,5E7AXUIY0X8L4EBEAQNC,Financials,OMS,InternalGoldenSource,0.6759,2025-03-20 11:34:00,2020-11-18,high_risk_incomplete_kyc;low_provider_confidence;stale_reference_record
TRD-00000300,ENT-000215,Atlas Industries GmbH,ISS-000026,Crescent Capital GmbH,Bond,BON-672685,USP1PFDIX5SM,2025-02-22,2025-02-22,1342609.64,EUR,NL,NL,XNYS,Approved,Medium,TFZNEU4L5GTCYFDVW10H,Technology,CustodyPlatform,InternalGoldenSource,0.8769,2025-02-22 01:09:00,2023-10-24,
TRD-00000301,ENT-000006,Meridian Pharma BV,ISS-000087,Atlas Partners PLC,Fund,FUN-937319,DEQP1M4G6LMJ,2026-05-03,2026-05-08,382995.1,EUR,LU,LU,XETR,Expired,Low,HS1K3AQ6L6GT6MJXK87A,Materials,CustodyPlatform,ProviderB,0.8477,2026-05-03 01:01:00,2024-10-03,
TRD-00000302,ENT-000013,Northstar Holdings LP,ISS-000206,Summit Capital Ltd,Derivative,DER-171725,AUGNCIAX08EV,2025-11-20,2025-12-04,18122773.48,JPY,JP,JP,XASX,Approved,High,GE8N6QIWEPXSK28T7A9T,Energy,CustodyPlatform,ProviderA,0.7883,2025-11-22 22:51:00,2025-06-01,
TRD-00000303,ENT-000301,Nile Foods Inc,ISS-000070,Harbour Pharma PLC,Derivative,DER-746996,GBXVRJORAGYO,2025-03-26,2025-03-27,2486332.24,GBP,CA,CA,XLON,Pending,Medium,QLUSMF0XLZYOBB9OF3MQ,Industrials,OMS,ProviderB,0.8695,2025-03-26 23:24:00,2023-11-26,
TRD-00000270,ENT-000184,Cedar Mining LLC,ISS-000150,Sterling Pharma Ltd,Private Credit,PRI-944547,GBGH3HGJSQLF,2025-12-26,2025-12-26,3154593.06,GBP,NG,NG,XLON,Approved,High,BSFN244KO0JL6QKV3EOY,Telecommunications,CustodyPlatform,InternalGoldenSource,0.9875,2025-12-26 11:10:00,2023-08-17,duplicate_trade_id
TRD-00000305,ENT-000138,Harbour Partners BV,ISS-000080,Quantum Markets GmbH,Private Equity,PRI-405739,NLWGAWLZWAG1,2025-09-23,2025-09-23,1411721.99,EUR,GB,GB,XAMS,Expired,High,IK15UL9WOLYTSILAZCLU,Materials,ManualUpload,ProviderB,0.6517,2025-09-23 04:31:00,2025-06-02,high_risk_incomplete_kyc;low_provider_confidence
TRD-00000306,ENT-000143,Keystone Partners PLC,ISS-000139,Summit Foods SA,Private Credit,PRI-296599,US08KYNWNMAX,2026-03-24,2026-03-26,2000512.26,USD,CA,CA,XNYS,Approved,Medium,8YLXYXL2CQ23QORDJGFW,Real Estate,EMS,ProviderA,0.6822,2026-03-25 11:27:00,2024-03-03,low_provider_confidence;stale_reference_record
TRD-00000307,ENT-000150,Falcon Infrastructure Limited,ISS-000191,Helios Markets LP,Bond,BON-937100,SGW13003B9B0,2026-02-17,2026-02-20,2354057.93,USD,NG,NG,XSES,Approved,Medium,BA4ILAOQTR1YW3QN3T7Z,Materials,OMS,ProviderA,0.8345,2026-02-17 15:25:00,2025-06-03,
TRD-00000308,ENT-000317,Evergreen Logistics SA,ISS-000012,Redwood Telecoms SA,Derivative,DER-124177,GB7V533CFS3W,2025-01-10,2025-01-15,9149719.07,CAD,CA,CA,XLON,Approved,Low,6OV3ISY0X4KNSF4ILMK5,Energy,ManualUpload,ProviderC,0.8732,2025-01-10 05:03:00,2024-05-04,
TRD-00000309,ENT-000294,Lagoon Energy Ltd,ISS-000247,Falcon Foods Limited,Equity,EQU-350791,CAEUC1G7UM9C,2025-11-13,2025-11-14,7383971.93,CAD,SG,SG,XTSE,Approved,Medium,7L5N3R81D7MX3JPJT10U,Energy,PrimeBrokerFeed,InternalGoldenSource,0.7721,2025-11-14 17:48:00,2025-04-18,
TRD-00000310,ENT-000009,Meridian Pharma LP,ISS-000208,Pioneer Pharma LLC,Private Equity,PRI-135316,CAEFI7TGH5OD,2025-04-04,2025-04-11,2110377.88,CAD,FR,FR,XTSE,Expired,Medium,N8I4P40MGG1W103DGDZV,Energy,ManualUpload,ProviderC,0.8053,2025-04-06 02:09:00,2024-11-02,
TRD-00000311,,Sterling Infrastructure SA,ISS-000159,Summit Pharma BV,Derivative,DER-118768,GBXJUHAUAVN3,2025-05-23,2025-05-28,1681297.48,CHF,XX,CH,XLON,Approved,Low,064DI7N9U47YUL38V8WQ,Materials,PrimeBrokerFeed,InternalGoldenSource,0.6623,2025-05-24 20:36:00,2024-06-21,invalid_risk_country;low_provider_confidence;missing_counterparty_entity_id
TRD-00000312,ENT-000066,Atlas Infrastructure LP,ISS-000146,Union Infrastructure SA,Fund,FUN-871152,DE9ZMZD1IYLZ,2026-03-14,2026-03-14,255287.31,EUR,US,US,XETR,Approved,Low,EH58B6PJS1AWP0LF7XE7,Real Estate,CustodyPlatform,InternalGoldenSource,0.898,2026-03-14 01:31:00,2025-02-23,
TRD-00000313,ENT-000154,Pioneer Holdings Inc,ISS-000099,Sterling Partners Inc,Equity,EQU-986407,SGRDPN8HAWXU,2025-04-20,2025-04-25,905327.98,NGN,NG,NG,XSES,Pending,Medium,IMV03JULF5VLUDA2RNKK,Utilities,EMS,ProviderC,0.7069,2025-04-21 15:31:00,2024-09-22,
TRD-00000314,ENT-000215,Atlas Industries GmbH,ISS-000181,Nile Partners BV,Derivative,DER-635441,SG3AWTV74HR7,2026-02-01,2026-02-03,1254642.23,EUR,NL,NL,XSES,Rejected,High,TFZNEU4L5GTCYFDVW10H,Technology,PrimeBrokerFeed,ProviderC,0.7951,2026-02-03 21:28:00,2024-12-09,high_risk_incomplete_kyc
TRD-00000315,ENT-000140,Quantum Foods LLC,ISS-000208,Pioneer Pharma LLC,Fund,FUN-365056,CAEFI7TGH5OD,2025-11-11,2025-11-04,10996902.87,CHF,CH,CH,XTSE,Approved,Low,K05YW8YG4OK2ECSBUQGE,Consumer Goods,ManualUpload,ProviderC,0.6805,2025-11-13 07:53:00,2024-01-28,low_provider_confidence;settlement_before_trade_date
TRD-00000316,ENT-000238,Summit Industries GmbH,ISS-ORPHAN-7638,Sterling Telecoms SA,Fund,FUN-167919,USKF9QCFH6TX,2026-03-16,2026-03-17,943462.77,US,JP,JP,XNYS,Rejected,Low,R8U2HRJKRHA96GN8W9UR,Industrials,ManualUpload,ProviderC,0.8371,2026-03-16 22:46:00,2024-10-17,invalid_currency;orphan_issuer_id
TRD-00000317,ENT-000096,  ,ISS-000064,Sterling Telecoms SA,Private Credit,PRI-205361,USKF9QCFH6TX,2025-05-02,2025-05-09,492187.63,USD,NL,NL,XNYS,Approved,Low,9N4NVTANMH4PNZP9USY3,Real Estate,ReferenceDataHub,InternalGoldenSource,0.6396,2025-05-04 15:09:00,2024-08-29,low_provider_confidence;missing_or_weak_counterparty_name
TRD-00000318,ENT-000244,Union Holdings Limited,ISS-000209,Lagoon Markets Ltd,Derivative,DER-885608,NLOSQYWEKSE8,2025-09-04,2025-09-04,6190212.54,GBP,GB,GB,XAMS,Approved,Low,ZISDX9DA9WHSBP1ZUYZY,Telecommunications,OMS,InternalGoldenSource,0.9471,2025-09-04 05:49:00,2024-07-06,
TRD-00000319,ENT-000005,Union Infrastructure LLC,ISS-000161,Falcon Infrastructure LLC,Private Credit,PRI-808832,NLUUMMD55CR0,2025-03-20,2025-03-21,653046.42,NGN,NG,NG,XAMS,Approved,Medium,XOI65FDHJK1EYY37Q9AH,Real Estate,CustodyPlatform,ProviderA,0.7945,2025-03-22 23:33:00,2024-09-30,
TRD-00000320,,Meridian Mining BV,ISS-000226,Quantum Holdings BV,Private Credit,PRI-539589,US49N0DFR9UE,2026-01-29,2026-01-31,6056985.95,EUR,LU,LU,XNYS,Pending,Low,0000000000000000000,Utilities,ManualUpload,ProviderA,0.9529,2026-01-31 09:56:00,2025-12-18,invalid_lei;missing_counterparty_entity_id
TRD-00000321,ENT-000110,Apex Logistics PLC,ISS-000225,Meridian Pharma GmbH,Equity,EQU-988055,JPAHTUQL23B2,2025-07-10,2025-07-11,4248816.0,JPY,JP,JP,XTKS,Approved,Low,S0FHJWTV3N74W4G22UET,Financials,CustodyPlatform,ProviderC,0.7674,2025-07-12 22:22:00,2024-06-13,
TRD-00000322,ENT-000029,Nile Pharma LP,ISS-000189,Crescent Partners Inc,Bond,BON-370561,NG1UIMQI09MT,2026-02-21,2026-02-23,420123.42,USD,HK,HK,XNSA,Approved,Low,,Healthcare,EMS,ProviderC,0.934,2026-02-23 18:49:00,2026-01-04,invalid_lei
TRD-00000323,ENT-000162,Meridian Pharma BV,ISS-000220,Quantum Pharma LP,Equity,EQU-832205,HKHB5CRRYTFD,2025-02-17,2025-02-18,6898641.46,GBP,GB,GB,XHKG,Pending,Medium,A7OV77G1P4WYJ9DAK645,Industrials,PrimeBrokerFeed,InternalGoldenSource,0.8838,2025-02-19 22:24:00,2023-02-16,
TRD-00000324,ENT-000252,Lagoon Holdings Ltd,ISS-000130,Crescent Markets BV,Equity,EQU-672531,AUF062QCDP9A,2026-03-11,2026-03-25,1765666.38,JPY,JP,JP,XASX,Pending,Low,EA0G7G2WOSQMCBFDNHHF,Materials,OMS,InternalGoldenSource,0.9558,2026-03-11 14:08:00,2023-10-08,
TRD-00000325,ENT-000197,Nile Partners GmbH,ISS-000005,Summit Infrastructure LLC,Fund,FUN-562991,JPN229BXIITA,2025-10-30,2025-11-13,1409430.98,EUR,LU,LU,XTKS,Approved,Medium,9DZGKDNQ4G2VQXX99QWB,Telecommunications,OMS,ProviderA,0.7905,2025-10-31 21:04:00,2025-09-22,
TRD-00000326,ENT-000272,Cobalt Logistics Inc,ISS-000005,Summit Infrastructure LLC,Fund,FUN-269866,JPN229BXIITA,2025-07-10,2025-07-13,7229362.95,JPY,JP,JP,XTKS,Approved,Low,K8SLLJKPHCUI2QXLN9CU,Consumer Goods,ManualUpload,ProviderB,0.743,2025-07-12 01:03:00,2025-01-05,
TRD-00000327,ENT-000106,Pioneer Partners LP,ISS-000037,Crescent Logistics Inc,Derivative,DER-245084,NGQPKAHFYZF7,2025-03-11,2025-03-25,5700374.49,NGN,NG,NG,XNSA,Expired,Low,EXQP5M3GITAZVYV2V1IT,Consumer Goods,PrimeBrokerFeed,ProviderB,0.7006,2025-03-13 05:44:00,2023-11-09,
TRD-00000328,ENT-000190,Atlas Pharma Ltd,ISS-000200,Quantum Partners Ltd,Fund,FUN-995226,CAKW66NW7Y6E,2025-09-23,2025-09-23,2494124.43,CAD,JP,JP,XTSE,Approved,Low,KFRZWZZM7AEF9S9WWROM,Utilities,CustodyPlatform,InternalGoldenSource,0.9721,2025-09-24 17:38:00,2025-06-29,
TRD-00000329,ENT-000015,Quantum Mining LLC,ISS-000062,Sterling Capital BV,Bond,BON-840469,NLE8LZBZ9875,2025-09-23,2025-09-24,793626.11,USD,HK,HK,XAMS,Approved,Medium,9AHEJ8CX9J1ICTXCWNPG,Consumer Goods,EMS,ProviderB,0.9692,2025-09-23 23:03:00,2025-02-23,
TRD-00000330,ENT-000191,Union Holdings GmbH,ISS-000030,Lagoon Industries SA,Private Equity,PRI-108245,NL6F13TKMP1L,2025-10-02,2025-10-16,2396872.93,CHF,UK,CH,XAMS,Expired,Low,L06G9E6SVH6Q8Q2Y4PV3,Utilities,EMS,ProviderB,0.6893,2025-10-04 06:37:00,2023-05-30,invalid_risk_country;low_provider_confidence
TRD-00000331,ENT-000010,Summit Industries Limited,ISS-000236,Meridian Partners BV,Bond,BON-334751,NLUHF006J5ML,2025-03-24,2025-03-27,776874.65,EURO,FR,FR,XAMS,Approved,Low,2I1LR3PE29GD8AFPK054,Technology,OMS,InternalGoldenSource,0.6792,2025-03-26 00:36:00,2024-06-10,invalid_currency;low_provider_confidence
TRD-00000332,ENT-000282,Helios Capital PLC,ISS-000084,Keystone Industries LP,Private Equity,PRI-700406,DERH0595IUZ6,2025-08-13,2025-08-20,189003.43,EUR,CH,CH,XETR,Approved,High,B41CMGC6D4HQCETAGHNM,Industrials,OMS,InternalGoldenSource,0.7022,2025-08-13 11:10:00,2024-02-06,
TRD-00000333,ENT-000106,Pioneer Partners LP,ISS-000151,Nile Markets SA,Derivative,DER-890141,GBZG5B0E5EN0,2025-09-29,2025-10-04,2030019.23,NGN,NG,NG,XLON,Approved,Low,EXQP5M3GITAZVYV2V1IT,Consumer Goods,CustodyPlatform,ProviderA,0.6828,2025-10-01 15:23:00,2023-08-24,low_provider_confidence
TRD-00000334,ENT-000144,Union Industries Limited,ISS-000067,Crescent Mining SA,Bond,BON-474887,DEWRI1E9QQYK,2025-02-05,2025-02-10,6293231.63,EUR,CH,CH,XETR,Approved,Low,DY7084P4TFZC67JH2LKN,Technology,OMS,ProviderA,0.677,2025-02-05 21:15:00,2025-01-29,low_provider_confidence
TRD-00000335,ENT-000284,Nile Markets Inc,ISS-000207,Keystone Foods Limited,Bond,BON-271139,DE5MN46WW9IE,2025-10-19,2025-10-26,3752754.26,EUR,HK,HK,XETR,Approved,High,2GLWY1N6O0HUH3H7I5XS,Real Estate,ManualUpload,InternalGoldenSource,0.6689,2025-10-21 02:58:00,2025-02-08,low_provider_confidence
TRD-00000336,ENT-000307,Quantum Markets Limited,ISS-000101,Apex Mining PLC,Equity,EQU-267827,NGYQ9N2OURNZ,2025-05-18,2025-05-18,756097.83,NGN,US,US,XNSA,Approved,Low,535HJHWFNSLK6RNA7L0E,Technology,OMS,ProviderA,0.7621,2025-05-19 23:17:00,2024-07-05,
TRD-00000337,ENT-000206,Quantum Foods PLC,ISS-000033,Cedar Partners LLC,Fund,FUN-126638,HK3T3SY94EVI,2025-10-08,2025-09-28,3776982.35,USD,FR,FR,XHKG,Approved,High,7N4YTUKC97HQ4TMXDNHP,Telecommunications,ManualUpload,InternalGoldenSource,0.6646,2025-10-08 18:44:00,2025-06-24,low_provider_confidence;settlement_before_trade_date
TRD-00000338,ENT-000182,Redwood Markets PLC,ISS-000003,Helios Foods Limited,Bond,BON-563068,LUQATSWZZA46,2025-04-07,2025-04-09,244277.15,EUR,SG,SG,XLUX,Approved,Low,7QYO7ZWW54A6I2KOE6RN,Industrials,CustodyPlatform,InternalGoldenSource,0.856,2025-04-09 18:54:00,2025-02-15,
TRD-00000339,ENT-000057,Harbour Industries BV,ISS-000152,Harbour Pharma LP,Private Equity,PRI-345868,CHKLTALCHVW4,2025-01-08,2025-01-10,1934900.52,USD,HK,HK,XSWX,Pending,Medium,KE6H76MWWJPGJQMLJEL5,Utilities,EMS,InternalGoldenSource,0.7511,2025-01-09 02:56:00,2024-06-18,
TRD-00000340,ENT-000278,Cedar Logistics SA,ISS-000044,Pioneer Markets BV,Private Credit,PRI-419966,NLVUPXZYDWVG,2025-11-25,2025-12-02,312247.76,CHF,CH,CH,XAMS,Approved,Low,BHR5EX41Q4HX6BQKDJU3,Industrials,EMS,ProviderC,0.8927,2025-11-25 21:23:00,2024-04-05,
TRD-00000341,ENT-000229,Keystone Energy Inc,ISS-ORPHAN-1220,Quantum Foods LLC,Private Equity,PRI-386813,USIBH7RPX246,2026-02-26,2026-02-27,15107331.75,EUR,NL,NL,XNYS,Expired,Low,JLD0TT2SLHIMAQA3558A,Materials,OMS,ProviderC,0.8308,2026-02-26 20:15:00,2023-12-07,orphan_issuer_id
TRD-00000342,ENT-000185,Bluewater Holdings SA,ISS-000111,Falcon Energy BV,Private Credit,PRI-330273,LUJY24EH1RJF,2025-07-09,2025-07-09,2630635.07,EUR,DE,DE,XLUX,Approved,Low,760JGL4C86HF4I8A170X,Financials,EMS,ProviderC,0.9023,2025-07-09 10:36:00,2023-06-14,
TRD-00000343,ENT-000165,Harbour Markets GmbH,ISS-000103,Nile Foods Inc,Derivative,DER-441379,NLSBTKLZMEJE,2026-02-14,2026-02-14,1523694.74,USD,US,US,XAMS,Expired,Low,97XGCK5I0GQMMHZN3MVG,Telecommunications,EMS,InternalGoldenSource,0.6842,2026-02-14 01:36:00,2021-11-26,low_provider_confidence;stale_reference_record
TRD-00000344,ENT-000223,Crescent Markets LP,ISS-000077,Keystone Mining Ltd,Equity,EQU-586457,FR2K7OLEXI6W,2025-07-24,2025-07-31,114910.97,NGN,NG,NG,XPAR,Expired,Low,8INI8MIT7I1JKUE98HLU,Industrials,CustodyPlatform,InternalGoldenSource,0.8136,2025-07-26 10:11:00,2025-01-03,
TRD-00000345,ENT-000175,Redwood Pharma PLC,ISS-000026,Crescent Capital GmbH,Equity,EQU-687582,USP1PFDIX5SM,2026-03-28,2026-03-28,3331493.57,USD,US,US,XNYS,Approved,Low,8AECEW6GSTFS2YZB4K8O,Industrials,EMS,InternalGoldenSource,0.7338,2026-03-28 21:18:00,2026-02-13,
TRD-00000346,ENT-000275,Keystone Pharma PLC,ISS-ORPHAN-6552,Helios Capital LLC,Bond,BON-840397,SGE4076BKRIS,2025-08-19,2025-08-22,2228779.54,CAD,CA,CA,XSES,Approved,Medium,6ZM5U6DXZJ1XYXASWWT2,Real Estate,PrimeBrokerFeed,ProviderA,0.8615,2025-08-21 07:46:00,2024-03-08,orphan_issuer_id
TRD-00000347,ENT-000017,Apex Pharma SA,ISS-000149,Falcon Markets Inc,Private Equity,PRI-198422,SGPOTM8PYQDR,2025-08-14,2025-08-17,904580.1,USD,FR,FR,XSES,Rejected,Low,ZVRERW6Z8VBHQLQCG1WU,Telecommunications,PrimeBrokerFeed,ProviderB,0.7886,2025-08-16 04:47:00,2023-11-02,
TRD-00000348,ENT-000348,Crescent Telecoms SA,ISS-000225,Meridian Pharma GmbH,Private Equity,PRI-738508,JPAHTUQL23B2,2025-08-28,2025-08-31,1390275.12,JPY,LU,LU,XTKS,Approved,Medium,8SJUPDRI65NF4EK6Y6X5,Real Estate,ManualUpload,ProviderA,0.9672,2025-08-30 18:47:00,2023-05-14,
TRD-00000349,ENT-000220,Sterling Foods Ltd,ISS-000009,Redwood Partners SA,Derivative,DER-775924,GBOS7E3DX7AK,2025-02-07,2025-02-08,575831.91,GBP,HK,HK,XLON,Approved,Medium,Y7CQKDSMRD3AEYRXGBSY,Technology,CustodyPlatform,ProviderB,0.6282,2025-02-09 02:30:00,2025-01-10,low_provider_confidence
TRD-00000350,ENT-000232,Sahara Infrastructure Limited,ISS-000131,Bluewater Partners LLC,Fund,FUN-315216,DEKZEOY3FW33,2026-06-04,2026-06-07,1996092.53,EUR,JP,JP,XETR,Pending,Medium,NNDG7F4S1UQ7WI5755LO,Healthcare,ManualUpload,InternalGoldenSource,,2026-06-06 12:48:00,2025-05-03,invalid_or_low_provider_confidence
TRD-00000351,ENT-000072,Bluewater Partners GmbH,ISS-000213,Evergreen Infrastructure LP,Unknown,FUN-526911,SGTOBDBM8YB9,2026-04-12,2026-04-12,16626551.28,AUD,AU,AU,XSES,Approved,Low,2NS5MHIE2L2FUWE98STK,Industrials,CustodyPlatform,ProviderB,0.6891,2026-04-14 08:01:00,2024-04-01,invalid_instrument_type;low_provider_confidence
TRD-00000352,ENT-000275,Keystone Pharma PLC,ISS-000239,Union Telecoms PLC,Private Equity,PRI-194830,JPCEW2021S4I,2026-05-18,2026-05-18,1580692.51,JPY,CA,CA,XTKS,Approved,High,6ZM5U6DXZJ1XYXASWWT2,Real Estate,CustodyPlatform,ProviderA,0.8175,2026-05-19 05:29:00,2024-02-14,
TRD-00000353,ENT-000155,Northstar Energy LLC,ISS-000176,Lagoon Capital GmbH,Fund,FUN-746898,GBOZZZGOR5NK,2025-01-20,2025-01-20,7517551.07,EUR,LU,LU,XLON,Approved,Low,1Z14YAC8MXAU7MBAPOWT,Industrials,PrimeBrokerFeed,InternalGoldenSource,0.6902,2025-01-20 22:04:00,2023-12-27,low_provider_confidence
TRD-00000354,ENT-000039,Harbour Industries SA,ISS-000120,Summit Infrastructure Ltd,Private Credit,PRI-776541,GB000000000,2025-04-25,2025-04-28,1405422.29,EUR,CA,CA,XETR,Approved,Medium,YO0CU4YYJ5CI6VG2G73A,Industrials,ManualUpload,ProviderA,0.6581,2025-04-25 14:21:00,2023-05-31,invalid_isin;low_provider_confidence
TRD-00000355,ENT-000323,Summit Partners PLC,ISS-000077,Keystone Mining Ltd,Bond,BON-267073,FR2K7OLEXI6W,2026-04-02,2026-04-02,2092752.4,EUR,LU,LU,XPAR,Rejected,Low,C8VYI78SNF69T7VKBB8Q,Technology,CustodyPlatform,ProviderB,0.8156,2026-04-02 08:29:00,2023-11-04,
TRD-00000356,ENT-000290,Meridian Logistics LLC,ISS-000048,Keystone Mining LP,Fund,FUN-215530,NGK2H48PPNKF,2026-04-24,2026-05-01,347386.73,NGN,CH,CH,XNSA,Approved,Low,WSUDBCIXWBVYG1WW0WDP,Technology,EMS,InternalGoldenSource,0.7703,2026-04-26 01:54:00,2025-12-29,
TRD-00000357,ENT-000167,Helios Industries GmbH,ISS-000206,Summit Capital Ltd,Derivative,DER-287320,AUGNCIAX08EV,,2026-02-02,2964274.36,AUD,NL,NL,XASX,Pending,Low,ZVS2II06T9U9NMNSWIL6,Real Estate,OMS,ProviderC,0.9199,2026-01-26 00:05:00,2024-09-16,invalid_trade_date
TRD-00000358,ENT-000208,Atlas Markets Limited,ISS-000211,Meridian Industries BV,Private Equity,PRI-239416,CHDIN9VDP5EC,2025-03-02,2025-03-03,3302715.21,CAD,CA,CA,XSWX,Pending,Low,W2MBYWIQC529S85ML8WU,Utilities,ReferenceDataHub,ProviderC,0.6356,2025-03-04 00:20:00,2024-06-26,low_provider_confidence
TRD-00000359,ENT-000262,Sterling Pharma LP,ISS-000140,Apex Partners GmbH,Derivative,DER-522819,JP6H5300WW81,2025-05-02,2025-05-04,1587295.77,GBP,GB,GB,XTKS,Approved,Low,5LKCDXSN1QV3CGD8LKB5,Real Estate,CustodyPlatform,InternalGoldenSource,0.725,2025-05-02 04:24:00,2024-02-18,
TRD-00000360,ENT-000289,Quantum Logistics Ltd,ISS-000159,Summit Pharma BV,Private Credit,PRI-461499,GBXJUHAUAVN3,2025-01-12,2025-01-15,453100.19,CHF,CH,CH,XLON,Approved,High,CL9TK51ITY5H598449K6,Financials,CustodyPlatform,ProviderB,0.8376,2025-01-13 00:57:00,2024-07-14,
TRD-00000361,ENT-000007,Nile Holdings PLC,ISS-000078,Pioneer Logistics LLC,Private Equity,PRI-232177,USKXHVP8HST4,2025-09-10,2025-09-12,3810725.78,USD,JP,JP,XNYS,Approved,Low,XTPDPFF5E8II49KQ71N8,Technology,CustodyPlatform,ProviderA,0.6309,2025-09-10 10:09:00,2025-02-27,low_provider_confidence
TRD-00000362,ENT-000146,Union Telecoms PLC,ISS-000188,Union Capital GmbH,Fund,FUN-720166,CHOC4WPY1ZGQ,2025-03-14,2025-03-15,2441973.53,CHF,DE,DE,XSWX,Rejected,High,GGS8W0QY54CLRZJZCZVP,Financials,ManualUpload,InternalGoldenSource,0.8584,2025-03-14 16:02:00,2023-11-18,high_risk_incomplete_kyc
TRD-00000363,ENT-000292,Bluewater Logistics PLC,ISS-ORPHAN-8763,Union Telecoms PLC,Private Equity,PRI-956114,JPCEW2021S4I,2026-03-13,2026-03-16,2710181.02,JPY,NL,NL,XTKS,Approved,High,NV56VKTX1M5E8NSQDTZO,Materials,OMS,ProviderC,0.7689,2026-03-15 21:58:00,2024-08-07,orphan_issuer_id
TRD-00000364,ENT-000329,Quantum Logistics LP,ISS-000247,Falcon Foods Limited,Equity,EQU-792559,CAEUC1G7UM9C,2025-10-25,2025-11-08,1943805.06,USD,SG,SG,XTSE,Approved,Low,JUF0YOZV8C2RFKBT9H9F,Technology,ManualUpload,ProviderC,0.9347,2025-10-26 00:30:00,2025-08-11,
TRD-00000365,ENT-000319,Harbour Markets Ltd,ISS-000191,Helios Markets LP,Bond,BON-425592,SGW13003B9B0,not_a_date,2025-03-19,679576.02,NGN,NG,NG,XSES,Pending,Low,9RJ6GD23HGG9C6GKHNXK,Healthcare,PrimeBrokerFeed,InternalGoldenSource,0.726,2025-03-15 13:54:00,2022-12-05,invalid_trade_date
TRD-00000366,ENT-000312,Sahara Capital Limited,ISS-000019,Evergreen Energy SA,Equity,EQU-953481,CAC8N2D7GYT2,2026-04-28,2026-05-05,2214305.14,USD,US,US,XTSE,Approved,Low,10G3QWQF6BH3LLZCF0TU,Materials,OMS,ProviderC,0.8083,2026-04-28 04:38:00,2025-08-09,
TRD-00000367,ENT-000332,Helios Holdings GmbH,ISS-000126,Crescent Pharma Limited,Fund,FUN-665786,AUV2IVSX1CYP,2025-01-03,2025-01-03,9234002.78,AUD,US,US,XASX,Approved,Medium,YGUJ0UQYHDMPP566YHRD,Consumer Goods,PrimeBrokerFeed,ProviderA,0.988,2025-01-04 15:07:00,2024-02-11,
TRD-00000368,ENT-000279,Cedar Holdings GmbH,ISS-000142,Helios Pharma LLC,Derivative,DER-500699,SGSGFGFB0G58,2025-10-13,2025-10-20,3792219.63,USD,JP,JP,XSES,Approved,Low,X0WDSS7E6MLGK8UUTRXG,Real Estate,PrimeBrokerFeed,InternalGoldenSource,0.8824,2025-10-14 19:05:00,2025-05-04,
TRD-00000369,ENT-000222,Falcon Partners SA,ISS-000125,Union Holdings GmbH,Private Equity,PRI-333159,CAKJ3FFONJK6,2026-06-02,2026-06-09,5476690.11,JPY,JP,JP,XTSE,Approved,Medium,6RDQYB9ROJVZIFY7O0PJ,Telecommunications,OMS,ProviderA,0.6939,2026-06-03 12:55:00,2024-05-22,low_provider_confidence
